name,machine_type,trace,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3
m417,cpu,utilization,59.175,58.75,59.305,59.5,59.42,59.4,59.316666667,59.691666667,59.8,58.993333333,58.626666667,59.366666667,59.28,59.2
m160,cpu,utilization,8.45,8.6,8.9133333333,9.0,8.44,8.06,8.25,8.2216666667,8.2,8.42,8.28,9.0433333333,10.02,10.2
m311,cpu,utilization,59.2,59.125,59.491666667,59.355,59.38,59.0,58.733333333,58.7,58.853333333,59.046666667,59.246666667,59.3,58.98,58.975
m73,cpu,utilization,58.55,58.825,59.783333333,60.0,59.28,58.78,59.116666667,59.2,59.276666667,59.52,58.573333333,59.273333333,58.64,59.15
m180,cpu,utilization,57.9,58.05,59.118333333,58.501666667,58.3,58.38,58.4,58.713333333,58.57,58.5,58.94,58.87,58.56,59.025
m200,cpu,utilization,59.25,59.3,58.908333333,58.636666667,58.92,59.0,58.833333333,59.113333333,59.43,59.06,59.266666667,59.63,59.7,59.25
m85,cpu,utilization,59.3,59.2,59.591666667,59.291666667,59.2,59.28,59.466666667,59.5,59.5,59.5,59.5,59.346666667,59.3,59.225
m213,cpu,utilization,58.45,58.25,58.491666667,58.6,58.6,58.28,58.116666667,58.883333333,58.87,58.873333333,58.9,59.206666667,58.9,58.5
m214,cpu,utilization,59.55,59.425,59.4,59.4,59.32,59.3,58.966666667,59.291666667,59.4,59.473333333,59.573333333,58.91,58.78,58.95
m167,cpu,utilization,35.95,33.325,32.421666667,32.318333333,33.02,32.8,32.7,36.225,34.823333333,33.146666667,32.873333333,32.516666667,33.28,32.45
m153,cpu,utilization,8.575,8.45,8.4,8.4816666667,8.42,8.4,9.4833333333,8.76,8.5,8.5,8.5,8.8833333333,9.96,9.525
m181,cpu,utilization,58.35,58.7,58.778333333,58.8,58.8,59.28,59.316666667,58.046666667,57.7,58.726666667,59.1,59.023333333,59.0,59.15
m312,cpu,utilization,8.9,8.6,8.5,8.5,8.42,8.32,8.55,8.6,9.1366666667,8.7866666667,8.5266666667,8.5766666667,8.6,8.525
m74,cpu,utilization,8.6,8.6,8.6,9.1716666667,8.74,8.6,9.4333333333,8.9733333333,8.57,8.5,8.5733333333,9.1366666667,9.7,8.825
m62,cpu,utilization,59.025,59.1,58.081666667,57.8,59.0,58.42,58.2,58.748333333,58.823333333,59.02,59.173333333,58.74,58.52,58.5
m316,cpu,utilization,56.3,56.825,57.156666667,56.465,57.02,57.36,56.65,56.5,56.5,57.453333333,57.653333333,57.6,57.28,57.5
