name,machine_type,trace,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3
m193,cpu,utilization,15.155,10.7,10.7,12.966666667,13.591666667,12.8,13.333333333,20.25,24.1,24.165,24.2,20.168333333,22.126666667,17.205
m339,cpu,utilization,33.01,35.226666667,31.35,28.32,31.2,33.625,35.0,34.26,33.22,33.13,34.225,33.948333333,34.283333333,32.78
m114,cpu,utilization,25.8,26.493333333,27.32,26.933333333,26.5,22.06,21.366666667,24.87,26.363333333,26.595,26.221666667,25.111666667,24.7,23.855
m231,cpu,utilization,30.715,32.46,31.35,30.9,31.425,32.046666667,32.2,32.073333333,31.746666667,31.08,30.663333333,32.308333333,33.851666667,35.305
m42,cpu,utilization,15.245,15.993333333,15.46,16.686666667,15.566666667,17.045,19.0,16.53,15.67,15.09,16.376666667,17.815,15.845,17.335
m288,cpu,utilization,30.31,29.866666667,29.95,30.4,30.225,29.976666667,29.9,30.28,30.183333333,30.0,27.95,28.708333333,30.046666667,29.845
m341,cpu,utilization,30.75,31.2,30.155,30.15,30.216666667,29.923333333,30.6,30.9,29.886666667,30.34,30.421666667,30.678333333,30.421666667,30.2
m352,cpu,utilization,33.4,33.4,33.345,33.356666667,33.4,33.461666667,33.433333333,33.4,33.463333333,33.435,33.4,33.4,33.4,33.4
m288,cpu,utilization,30.31,29.866666667,29.95,30.4,30.225,29.976666667,29.9,30.28,30.183333333,30.0,27.95,28.708333333,30.046666667,29.845
m278,cpu,utilization,24.445,28.053333333,28.1,28.496666667,28.45,28.2,28.066666667,27.936666667,27.9,27.9,27.353333333,27.1,27.715,27.87
m382,cpu,utilization,25.69,26.186666667,23.235,24.196666667,27.1,26.421666667,25.466666667,25.2,25.2,25.46,25.19,26.093333333,26.6,26.6
m168,cpu,utilization,25.38,23.28,24.735,25.373333333,19.291666667,19.7,22.266666667,25.44,28.15,23.63,23.975,24.306666667,20.998333333,21.13
m82,cpu,utilization,35.5,35.446666667,31.55,28.4,30.85,33.956666667,34.466666667,33.476666667,32.873333333,33.515,35.13,35.495,34.238333333,33.7
m375,cpu,utilization,8.3,8.3,8.135,8.0,8.1166666667,8.0766666667,8.0,8.0,8.0,8.0,8.2733333333,8.4,8.4,8.205
m193,cpu,utilization,15.155,10.7,10.7,12.966666667,13.591666667,12.8,13.333333333,20.25,24.1,24.165,24.2,20.168333333,22.126666667,17.205
m352,cpu,utilization,33.4,33.4,33.345,33.356666667,33.4,33.461666667,33.433333333,33.4,33.463333333,33.435,33.4,33.4,33.4,33.4
