name,machine_type,trace,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3
m97,cpu,utilization,19.7,21.993333333,29.28,31.95,30.48,29.981666667,30.401666667,32.365,32.233333333,33.12,31.835,31.203333333,30.04,30.626666667
m115,cpu,utilization,27.298333333,30.34,38.266666667,42.25,36.4,31.691666667,32.768333333,34.938333333,34.713333333,36.12,35.935,34.73,34.48,34.4
m401,cpu,utilization,19.341666667,19.6,19.546666667,19.4,19.3,20.073333333,20.175,19.606666667,19.8,19.745,19.92,20.1,19.74,20.006666667
m253,cpu,utilization,20.696666667,24.16,32.593333333,34.65,32.22,31.726666667,32.156666667,33.758333333,33.603333333,34.345,34.925,33.793333333,31.96,33.1
m315,cpu,utilization,11.7,13.246666667,21.586666667,25.0,22.406666667,21.581666667,23.016666667,25.031666667,25.066666667,26.875,25.745,23.673333333,23.86,23.846666667
m50,cpu,utilization,25.1,25.42,25.54,25.4,25.133333333,24.9,24.9,25.261666667,25.486666667,25.565,25.095,24.883333333,25.52,24.976666667
m30,cpu,utilization,15.158333333,18.42,27.1,28.8,26.56,25.853333333,25.36,26.703333333,27.083333333,29.005,29.74,28.406666667,26.36,27.87
m201,cpu,utilization,28.2,28.466666667,29.02,27.95,27.666666667,28.6,28.841666667,28.996666667,28.616666667,28.95,29.29,28.86,28.6,27.016666667
m231,cpu,utilization,42.603333333,42.5,42.34,42.35,42.5,42.403333333,42.3,42.145,42.283333333,42.5,42.39,42.526666667,42.7,42.193333333
m168,cpu,utilization,27.013333333,20.52,18.026666667,23.8,26.566666667,26.39,25.395,24.0,24.736666667,26.07,26.7,26.7,27.42,27.393333333
m293,cpu,utilization,10.635,14.673333333,22.493333333,24.55,22.606666667,22.313333333,23.64,24.518333333,23.996666667,24.63,23.25,22.863333333,25.1,26.986666667
m322,cpu,utilization,21.2,24.826666667,32.533333333,34.75,32.466666667,31.468333333,31.77,33.94,34.193333333,34.6,33.63,32.1,31.56,33.416666667
m158,cpu,utilization,13.3,11.86,17.426666667,23.75,24.473333333,23.495,24.033333333,26.1,26.383333333,27.37,25.745,24.75,26.3,26.9
m267,cpu,utilization,13.193333333,9.5066666667,16.393333333,24.7,24.693333333,23.705,23.546666667,24.89,25.563333333,27.125,26.865,25.193333333,23.06,25.14
m52,cpu,utilization,11.596666667,14.42,21.92,24.85,23.3,21.946666667,23.11,25.125,24.91,26.455,24.98,23.0,23.18,23.3
m270,cpu,utilization,10.893333333,11.1,10.673333333,10.3,10.513333333,10.313333333,9.9,10.106666667,10.3,10.245,10.255,10.356666667,10.4,10.336666667
