name,machine_type,trace,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3
m355,cpu,utilization,6.4,6.4733333333,6.7566666667,6.6,6.68,5.57,0.4,0.42,0.48166666667,0.4,0.415,0.48166666667,0.4,0.4
m45,cpu,utilization,0.5,0.48166666667,0.42166666667,0.5,0.5,0.5,0.5,0.48,0.41833333333,0.5,0.485,0.41833333333,0.5,0.48166666667
m353,cpu,utilization,6.38,6.1016666667,7.0433333333,7.2833333333,7.62,7.3,7.3,7.24,7.0366666667,7.365,8.555,10.036666667,10.181666667,10.1
m286,cpu,utilization,7.1,7.0633333333,6.9,7.2,8.48,7.5133333333,7.2,7.26,7.6466666667,8.285,8.29,8.635,8.3216666667,10.181666667
m355,cpu,utilization,6.4,6.4733333333,6.7566666667,6.6,6.68,5.57,0.4,0.42,0.48166666667,0.4,0.415,0.48166666667,0.4,0.4
m10,cpu,utilization,6.7,6.52,7.2183333333,6.2,6.26,6.5433333333,6.6783333333,6.62,6.9383333333,8.18,9.335,10.1,10.1,10.118333333
m32,cpu,utilization,0.56,0.4,0.42166666667,0.48333333333,0.4,0.44333333333,0.55666666667,0.4,0.41833333333,0.485,0.4,0.41833333333,0.48166666667,0.4
m238,cpu,utilization,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
m96,cpu,utilization,7.24,6.8166666667,6.2166666667,7.0,5.7,0.45666666667,0.3,0.34,0.48166666667,0.4,0.415,0.48166666667,0.4,0.41833333333
m32,cpu,utilization,0.56,0.4,0.42166666667,0.48333333333,0.4,0.44333333333,0.55666666667,0.4,0.41833333333,0.485,0.4,0.41833333333,0.48166666667,0.4
m353,cpu,utilization,6.38,6.1016666667,7.0433333333,7.2833333333,7.62,7.3,7.3,7.24,7.0366666667,7.365,8.555,10.036666667,10.181666667,10.1
m45,cpu,utilization,0.5,0.48166666667,0.42166666667,0.5,0.5,0.5,0.5,0.48,0.41833333333,0.5,0.485,0.41833333333,0.5,0.48166666667
m96,cpu,utilization,7.24,6.8166666667,6.2166666667,7.0,5.7,0.45666666667,0.3,0.34,0.48166666667,0.4,0.415,0.48166666667,0.4,0.41833333333
m379,cpu,utilization,0.48,0.4,0.42166666667,0.48333333333,0.4,0.42166666667,0.47833333333,0.4,0.41833333333,0.485,0.4,0.41833333333,0.48166666667,0.4
m238,cpu,utilization,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
m286,cpu,utilization,7.1,7.0633333333,6.9,7.2,8.48,7.5133333333,7.2,7.26,7.6466666667,8.285,8.29,8.635,8.3216666667,10.181666667
