name,machine_type,trace,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3
m232,cpu,utilization,15.4,14.511666667,14.1,13.275,12.693333333,12.673333333,12.49,12.4,8.7966666667,12.8,14.5,9.66,11.426666667,12.206666667
m175,cpu,utilization,9.67,8.165,8.9333333333,9.575,6.7633333333,8.6133333333,9.53,9.6433333333,9.47,9.325,9.6,6.9133333333,8.8133333333,9.7
m223,cpu,utilization,9.58,10.581666667,9.7083333333,10.8,11.4,11.326666667,11.37,11.328333333,9.3066666667,10.65,8.3,10.233333333,8.6933333333,10.54
m56,cpu,utilization,2.2,2.2,2.2716666667,2.3,2.3766666667,2.2533333333,2.2,2.2716666667,2.3,2.3,2.3,2.1533333333,2.1,2.2466666667
m29,cpu,utilization,11.875,11.836666667,11.9,11.0,12.616666667,13.42,12.73,12.543333333,12.6,12.825,13.125,11.806666667,12.143333333,12.473333333
m110,cpu,utilization,6.105,6.0,6.0716666667,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.0233333333,6.0
m21,cpu,utilization,9.8,10.415,10.771666667,10.8,10.8,10.873333333,10.9,10.613333333,10.806666667,10.9,10.825,10.8,10.8,10.726666667
m7,cpu,utilization,14.315,14.136666667,13.196666667,11.15,11.75,15.253333333,15.77,15.5,15.04,15.05,15.1,13.34,13.543333333,16.293333333
m297,cpu,utilization,8.59,9.6033333333,12.02,11.2,12.156666667,12.013333333,12.43,11.696666667,12.373333333,10.6,11.925,12.82,12.823333333,12.873333333
m346,cpu,utilization,7.49,7.0,8.1466666667,8.6,8.4466666667,8.5466666667,8.6,8.6,8.5233333333,8.5,8.425,8.4733333333,8.5,8.5733333333
m207,cpu,utilization,7.7,7.6316666667,7.6716666667,7.7,7.6233333333,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.5266666667
m369,cpu,utilization,20.705,21.71,21.326666667,21.25,21.3,20.493333333,19.99,19.9,19.9,21.025,21.4,21.326666667,21.453333333,21.5
m217,cpu,utilization,7.44,7.3,7.1566666667,7.175,8.2733333333,8.6,8.81,7.825,7.4,7.175,7.325,7.4,7.0933333333,7.0
m384,cpu,utilization,5.0,4.9316666667,4.9716666667,5.0,4.54,4.3266666667,4.3,4.3,4.76,3.7,4.575,4.9266666667,4.9,5.0466666667
m409,cpu,utilization,5.53,5.6,5.6,5.0,5.1833333333,5.3,5.3,5.3,5.53,5.6,5.525,5.72,5.8,5.58
m407,cpu,utilization,13.335,13.368333333,13.4,13.4,12.863333333,12.7,13.12,13.515,13.6,13.375,11.575,12.686666667,13.453333333,13.5
