,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
num_row,312049,299280,10597,2172,244384,65946,1691,28,236360,62920,5852,3026,1691,28,2172
num_col,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193
null_vals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
null_vals_col_max,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
null_vals_col_min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
null_vals_col_std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
null_vals_col_mean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
null_vals_row_max,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
null_vals_row_min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
null_vals_row_std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
null_vals_row_mean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
num_col_with_nulls,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193
num_row_with_nulls,312049,299280,10597,2172,244384,65946,1691,28,236360,62920,5852,3026,1691,28,2172
zero_vals,58822133,56414396,1998146,409591,46056192,12441613,319058,5270,44543544,11870852,1103057,570761,319058,5270,409591
zero_vals_col_max,312049,299280,10597,2172,244384,65946,1691,28,236360,62920,5852,3026,1691,28,2172
zero_vals_col_min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zero_vals_col_std,39629.7661388674,38077.21444979228,1313.4415487892722,272.55167792313284,31294.807229720776,8322.712113297568,210.80338115199723,3.703354963033886,30318.63957837012,7953.031511491143,726.7440843654055,376.9090635859183,210.80338115199723,3.703354963033886,272.55167792313284
zero_vals_col_mean,304777.89119170984,292302.5699481865,10353.088082901555,2122.2331606217617,238633.11917098446,64464.31606217616,1653.1502590673574,27.305699481865286,230795.56476683938,61507.00518134715,5715.321243523316,2957.3108808290153,1653.1502590673574,27.305699481865286,2122.2331606217617
zero_vals_row_max,190,190,190,189,190,190,190,189,190,190,190,190,190,189,189
zero_vals_row_min,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188
zero_vals_row_std,0.5002928951343449,0.5002136506871171,0.4995008724970944,0.4939087383007665,0.4983726302784704,0.47326228011660676,0.4764832681636726,0.410325903324145,0.49815939445609186,0.4725187300314637,0.5019874996837964,0.48632019372648344,0.4764832681636726,0.410325903324145,0.4939087383007665
zero_vals_row_mean,188.502872946236,188.50038759689923,188.55770501085212,188.5778084714549,188.4582951420715,188.6636490461893,188.68007096392668,188.21428571428572,188.45635471314944,188.66579783852512,188.4923103212577,188.61896893588897,188.68007096392668,188.21428571428572,188.5778084714549
num_col_with_zeros,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
num_row_with_zeros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kurtosis_max,312047.00000320445,74818.00001336563,10595.000094375244,2170.0004606172283,244382.00000409072,65944.00001516427,1689.000591715977,26.037037037037067,59088.00001692366,15728.000063576841,5850.000170910959,3024.000330578514,1689.000591715977,26.037037037037067,2170.0004606172283
kurtosis_min,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kurtosis_std,42132.77784895857,13708.43204514263,2245.1820744669117,696.0051823940794,27972.35383160577,12663.594823434483,312.37585140744744,6.843966844481697,13379.04931839699,2793.8547365467266,1280.7408083909827,729.1111627842596,312.37585140744744,6.843966844481697,696.0051823940794
kurtosis_mean,13678.443068480336,5668.956921421276,1145.2548591076652,398.4136019065175,7866.191152981017,3916.9281800759054,165.46147590767995,2.050092839849881,5835.841837186359,1207.4064368511804,645.4826139540806,354.6149900447779,165.46147590767995,2.050092839849881,398.4136019065175
skewness_max,558.6107768450995,273.52696396151487,102.92715916794187,46.57252903394615,494.34906695433943,256.7936915411402,41.085284369418275,5.003702332976761,243.0781767626739,125.40733656197374,76.47875633739237,54.981818181822504,41.085284369418275,5.003702332976761,46.57252903394615
skewness_min,-68.15775853614885,-70.57611065243286,-3.432491368134755,0.0,0.0,-55.951246131333235,0.0,0.0,0.0,-57.6422176343929,0.0,-3.8149171421728396,0.0,0.0,0.0
skewness_std,97.845916373758,60.192943696511904,25.148201703216966,16.1380389385235,75.24408406994621,53.92909162471008,10.541755024500391,1.3346703277688288,62.796948862403084,28.594888940448442,19.57393289174684,15.019815886347038,10.541755024500391,1.3346703277688288,16.1380389385235
skewness_mean,60.99881696087712,43.15744758331188,22.080595538373615,11.537613039539426,45.06433562564819,30.608220797650777,7.202587694761012,0.40968340030365347,42.02508102239858,19.071881093659094,15.77303535258955,11.00276174008197,7.202587694761012,0.40968340030365347,11.537613039539426
std_col_max,0.45746775267557005,0.46138492972683975,0.31780461705778806,0.4056195558704506,0.47332085463880547,0.3619389399747779,0.39767509558067093,0.4987228587060335,0.4758291741395857,0.3670300299330197,0.2969686865884436,0.36716905289649354,0.39767509558067093,0.4987228587060335,0.4056195558704506
std_col_min,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
