,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
num_row,931,507,388,36,582,264,80,5,368,139,178,125,80,5,36
num_col,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036
null_vals,19278,0,15232,4046,12614,4998,1666,0,0,0,8568,4998,1666,0,4046
null_vals_col_max,81,0,64,17,53,21,7,0,0,0,36,21,7,0,17
null_vals_col_min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
null_vals_col_std,26.02498976833866,0.0,20.562954878687336,5.462034889651323,17.02869700891295,6.747219569569282,2.249073189856428,0.0,0.0,0.0,11.566662119261627,6.747219569569282,2.249073189856428,0.0,5.462034889651323
null_vals_col_mean,9.468565815324165,0.0,7.481335952848723,1.987229862475442,6.195481335952849,2.454813359528487,0.8182711198428291,0.0,0.0,0.0,4.208251473477406,2.454813359528487,0.8182711198428291,0.0,1.987229862475442
null_vals_row_max,238,0,238,238,238,238,238,0,0,0,238,238,238,0,238
null_vals_row_min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
null_vals_row_std,67.0778676625061,0.0,88.3298969072165,118.81621610654221,68.47306105484803,64.39999213977674,67.25079460497103,0.0,0.0,0.0,95.59878601683677,88.98017612929296,67.25079460497103,0.0,118.81621610654221
null_vals_row_mean,20.706766917293233,0.0,39.25773195876289,112.38888888888889,21.673539518900345,18.931818181818183,20.825,0.0,0.0,0.0,48.13483146067416,39.984,20.825,0.0,112.38888888888889
num_col_with_nulls,1798,2036,1798,1798,1798,1798,1798,2036,2036,2036,1798,1798,1798,2036,1798
num_row_with_nulls,850,507,324,19,529,243,73,5,368,139,142,104,73,5,19
zero_vals,1827857,1003687,756182,67988,1139772,520521,157615,9949,726760,276927,345024,243594,157615,9949,67988
zero_vals_col_max,931,507,388,36,582,264,80,5,368,139,178,125,80,5,36
zero_vals_col_min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zero_vals_col_std,68.78795626913754,38.91546157386929,31.850221166645873,5.805020274693955,48.84641771959213,18.391904742260976,5.974403417433443,0.5644995599000944,32.19805973200001,9.418415268346838,16.826078023828323,10.917378627401364,5.974403417433443,0.5644995599000944,5.805020274693955
zero_vals_col_mean,897.7686640471513,492.97003929273086,371.4056974459725,33.39292730844794,559.8094302554027,255.65864440078585,77.41404715127702,4.886542239685658,356.9548133595285,136.01522593320234,169.46168958742632,119.6434184675835,77.41404715127702,4.886542239685658,33.39292730844794
zero_vals_row_max,2023,2023,2023,2013,2023,2023,2013,1997,2023,2023,2023,2013,2013,1997,2013
zero_vals_row_min,1775,1892,1775,1775,1775,1775,1775,1973,1892,1943,1775,1775,1775,1973,1775
zero_vals_row_std,61.35071771039817,23.805505820719393,78.40898066220151,107.29876369911271,61.281641452610984,60.722740783649066,61.72460889912548,8.541662601625049,23.119823285082855,20.794309119446243,83.03051338672715,79.42943091826857,61.72460889912548,8.541662601625049,107.29876369911271
zero_vals_row_mean,1963.3265306122448,1979.6587771203156,1948.9226804123712,1888.5555555555557,1958.3711340206185,1971.6704545454545,1970.1875,1989.8,1974.891304347826,1992.2805755395684,1938.3370786516855,1948.752,1970.1875,1989.8,1888.5555555555557
num_col_with_zeros,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
num_row_with_zeros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kurtosis_max,929.0010752688205,505.0019762845863,386.00258397932873,34.02857142857147,580.0017211703966,262.00380228136936,78.01265822784819,3.2500000000000013,366.00272479564086,137.00724637681174,176.00564971751453,123.00806451612954,78.01265822784819,3.2500000000000013,34.02857142857147
kurtosis_min,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kurtosis_std,293.0341296476651,152.90412344344568,128.50258718598639,10.946733820595943,181.44456096320545,81.46730057424371,22.185392086127692,0.6841562678952857,104.89253632188526,37.65471291927693,56.660017826773476,38.195837364300424,22.185392086127692,0.6841562678952857,10.946733820595943
kurtosis_mean,201.19067596285163,87.14052958809573,89.00967935995736,5.1621836259796146,111.32836902914063,45.2408816447631,9.890790017303875,0.16012776182784372,54.40876824163507,18.072336150906544,35.270539012811426,20.275405759090468,9.890790017303875,0.16012776182784372,5.1621836259796146
skewness_max,30.46311007216665,22.449988335957215,19.62148271612904,5.747048932153926,24.06245459570645,16.15561209862933,8.775685627223032,1.5000000000000004,19.10504448557123,11.662214471394984,13.228970092849941,11.045726074646739,8.775685627223032,1.5000000000000004,5.747048932153926
skewness_min,-28.80421469101236,-21.415055539548568,-15.354147137874156,0.0,-15.968548193625397,-15.425218892244256,0.0,-1.5,-14.367745170413244,-11.66221447139485,0.0,-11.045726074646675,0.0,-1.5,0.0
skewness_std,10.157619228435387,7.455879593432015,6.919666208159801,1.9654556156319163,8.129705599998093,5.480499923582935,2.726226318830224,0.3182256024818062,6.116056046582867,3.6482342582534377,4.636649111938522,3.7678599486539515,2.726226318830224,0.3182256024818062,1.9654556156319163
