,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
num_row,312049,299280,10597,2172,244384,65946,1691,28,236360,62920,5852,3026,1691,28,2172
num_col,122,50,50,50,122,76,50,50,50,50,50,50,50,50,50
null_vals,22467528,0,0,0,17595648,1714596,0,0,0,0,0,0,0,0,0
null_vals_col_max,309877,0,0,0,242212,62920,0,0,0,0,0,0,0,0,0
null_vals_col_min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
null_vals_col_std,147284.46061021372,0.0,0.0,0.0,116013.31491674818,29129.48904617815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
null_vals_col_mean,184160.0655737705,0.0,0.0,0.0,144226.62295081967,22560.473684210527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
null_vals_row_max,72,0,0,0,72,26,0,0,0,0,0,0,0,0,0
null_vals_row_min,72,0,0,0,72,26,0,0,0,0,0,0,0,0,0
null_vals_row_std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
null_vals_row_mean,72.0,0.0,0.0,0.0,72.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
num_col_with_nulls,4,50,50,50,4,24,50,50,50,50,50,50,50,50,50
num_row_with_nulls,0,299280,10597,2172,0,0,1691,28,236360,62920,5852,3026,1691,28,2172
zero_vals,14663865,14066160,498059,99646,11483610,3099462,79477,1316,11108920,2957240,275044,142222,79477,1316,99646
zero_vals_col_max,312049,299280,10597,2172,244384,65946,1691,28,236360,62920,5852,3026,1691,28,2172
zero_vals_col_min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zero_vals_col_std,145625.43100018945,71075.06199617416,2516.6480619268164,509.9842287757535,114724.99110473352,29932.61081517287,401.59024938362234,6.649631568741234,56132.38991384563,14942.672082328516,1389.7729978669179,718.6351831075347,401.59024938362234,6.649631568741234,509.9842287757535
zero_vals_col_mean,120195.61475409837,281323.2,9961.18,1992.92,94127.95081967213,40782.39473684211,1589.54,26.32,222178.4,59144.8,5500.88,2844.44,1589.54,26.32,1992.92
zero_vals_row_max,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47
zero_vals_row_min,45,47,47,45,45,47,47,47,47,47,47,47,47,47,45
zero_vals_row_std,0.09926766070466106,0.0,0.0,0.4056595320702955,0.1120753347754516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4056595320702955
zero_vals_row_mean,46.99218712445802,47.0,47.0,45.877532228360955,46.99002389681812,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,45.877532228360955
num_col_with_zeros,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
num_row_with_zeros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kurtosis_max,2170.000460617227,0.0,0.0,2170.000460617226,2170.000460617227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2170.000460617226
kurtosis_min,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kurtosis_std,452.00595284443284,0.0,0.0,629.5633743490237,452.005952844433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629.5633743490237
kurtosis_mean,176.58351417654904,0.0,0.0,447.09442951083696,176.5835141765491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.09442951083696
skewness_max,46.57252903394158,0.0,0.0,46.572529033941485,46.57252903394155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.572529033941485
skewness_min,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
skewness_std,11.524399669726893,0.0,0.0,13.264146839363178,11.524399669726895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.264146839363178
skewness_mean,6.429338224131041,0.0,0.0,16.27853720577859,6.429338224131042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.27853720577859
std_col_max,0.0,0.0,0.0,0.4056195558704506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4056195558704506
std_col_min,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
std_col_std,0.0,0.0,0.0,0.0739927476727665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0739927476727665
std_col_mean,0.0,0.0,0.0,0.09208577887985074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09208577887985074
mean_col_max,0.0,0.0,0.0,0.37310250952224255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37310250952224255
mean_col_min,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mean_col_std,0.0,0.0,0.0,0.06065148291428059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06065148291428059
mean_col_mean,0.0,0.0,0.0,0.025247307010339375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025247307010339375
median_col_max,0.0,0.0,0.0,0.3623262338987374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3623262338987374
median_col_min,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
median_col_std,0.0,0.0,0.0,0.05228544850732479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05228544850732479
median_col_mean,0.0,0.0,0.0,0.007709068806356115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007709068806356115
