,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
num_row,312049,299280,10597,2172,244384,65946,1691,28,236360,62920,5852,3026,1691,28,2172
num_col,233,193,187,193,233,216,187,187,193,193,187,187,187,187,193
null_vals,12545542,0,0,0,9810472,1534914,0,0,0,0,0,0,0,0,0
null_vals_col_max,309877,0,0,0,242212,62920,0,0,0,0,0,0,0,0,0
null_vals_col_min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
null_vals_col_std,113987.22754731357,0.0,0.0,0.0,89724.22716752849,19294.69606769973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
null_vals_col_mean,53843.52789699571,0.0,0.0,0.0,42105.03004291846,7106.083333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
null_vals_row_max,46,0,0,0,46,29,0,0,0,0,0,0,0,0,0
null_vals_row_min,40,0,0,0,40,23,0,0,0,0,0,0,0,0,0
null_vals_row_std,1.0867483942561067,0.0,0.0,0.0,0.9172843098878488,1.2554274229935551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
null_vals_row_mean,40.203756461324986,0.0,0.0,0.0,40.14367552703941,23.27531616777363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
num_col_with_nulls,139,193,187,193,139,164,187,187,193,193,187,187,187,187,193
num_row_with_nulls,0,299280,10597,2172,0,0,1691,28,236360,62920,5852,3026,1691,28,2172
zero_vals,58850570,56506392,1934583,409595,46102976,12433580,308912,5102,44625424,11880968,1067957,552612,308912,5102,409595
zero_vals_col_max,312049,299280,10597,2172,244384,65946,1691,28,236360,62920,5852,3026,1691,28,2172
zero_vals_col_min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zero_vals_col_std,116902.4378876115,37582.79891620218,1333.6266971059915,272.55542346090994,92035.93946143132,20396.831987623576,214.04776354806407,3.760175932868908,29816.502877795378,7928.93139537515,737.9039399535217,382.7105069032472,214.04776354806407,3.760175932868908,272.55542346090994
zero_vals_col_mean,252577.55364806866,292779.2331606218,10345.363636363636,2122.2538860103627,197866.8497854077,57562.87037037037,1651.9358288770054,27.28342245989305,231219.8134715026,61559.41968911917,5711.0,2955.144385026738,1651.9358288770054,27.28342245989305,2122.2538860103627
zero_vals_row_max,190,190,184,189,190,190,184,183,190,190,184,184,184,183,189
zero_vals_row_min,182,188,182,188,182,182,182,182,188,188,182,182,182,182,188
zero_vals_row_std,1.1998988590591766,0.3943173057242482,0.4992904779133504,0.493615095830226,1.0446858827665653,1.3542979487090192,0.4764832681636726,0.410325903324145,0.39798835908075486,0.37962174667191684,0.5020147224679561,0.48574845492479235,0.4764832681636726,0.410325903324145,0.493615095830226
zero_vals_row_mean,188.59400286493468,188.80777866880513,182.5594979711239,188.57965009208104,188.6497315699882,188.54183726078912,182.68007096392668,182.21428571428572,188.80277542731426,188.82657342657342,182.49436090225564,182.62128222075347,182.68007096392668,182.21428571428572,188.57965009208104
num_col_with_zeros,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
num_row_with_zeros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kurtosis_max,312047.00000320416,74818.00001336563,10595.000094375244,2170.0004606172283,244382.00000409188,65944.00001516423,1689.000591715977,26.037037037037067,59088.00001692366,15728.000063576841,5850.000170910959,3024.000330578514,1689.000591715977,26.037037037037067,2170.0004606172283
kurtosis_min,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kurtosis_std,36236.47136081446,13697.796195406958,2272.2284046951813,647.7683354974159,18764.76605031394,11227.913077543197,315.97267283144737,6.944476232065522,13379.052570388472,2791.6553660950067,1296.5303415941216,738.5151184277319,315.97267283144737,6.944476232065522,647.7683354974159
kurtosis_mean,9975.76986837458,5590.200618073539,1164.3842650471763,352.72938168299703,4989.762977336521,3184.417691908715,170.85695881771298,2.116943693323247,5835.834380872355,1190.8357862492437,654.6260575997575,363.84000041072574,170.85695881771298,2.116943693323247,352.72938168299703
skewness_max,558.6107768414333,273.52696396151487,102.92715916794187,46.57252903394615,494.34906695968687,256.7936915408388,41.085284369418275,5.003702332976761,243.0781767626739,125.40733656197374,76.47875633739237,54.981818181822504,41.085284369418275,5.003702332976761,46.57252903394615
skewness_min,-68.15775853617852,-70.57611065243286,-3.432491368134755,0.0,0.0,-55.95124613133361,0.0,0.0,0.0,-57.6422176343929,0.0,-3.8149171421728396,0.0,0.0,0.0
skewness_std,86.57411778001702,59.999753606406166,25.25025983521189,15.376490801791643,60.833076775450586,49.3226173825948,10.630406627410014,1.3541715874508737,62.799204940604696,28.50685882161984,19.666687830776915,15.135647441015564,10.630406627410014,1.3541715874508737,15.376490801791643
skewness_mean,47.489109220995076,42.509287725104784,22.376893811237473,10.557138744088029,34.34217169640901,26.224477243151906,7.437454684807566,0.42304264161790306,42.02168353407864,18.767077497716823,15.933021723808485,11.248942736002833,7.437454684807566,0.42304264161790306,10.557138744088029
std_col_max,0.45746775267557005,0.46138492972683975,0.31780461705778806,0.4056195558704506,0.47332085463880547,0.36193893997477794,0.39767509558067093,0.4987228587060335,0.4758291741395857,0.3670300299330197,0.2969686865884436,0.36716905289649354,0.39767509558067093,0.4987228587060335,0.4056195558704506
std_col_min,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
std_col_std,0.05758643576105826,0.05137449481252061,0.05497226979063948,0.06017915738429846,0.059682461372101724,0.051510422434343554,0.05738229460484191,0.07848675360594885,0.05282726828073414,0.05031698302118418,0.061248446199859675,0.05438554550525247,0.05738229460484191,0.07848675360594885,0.06017915738429846
std_col_mean,0.04013519655737763,0.03084207067983528,0.0433662546323487,0.031687895702971224,0.039393289066880235,0.029874594876396036,0.034459308493188116,0.02434831519321513,0.029530698651480138,0.02568589010438285,0.04150562877443321,0.036854786426931095,0.034459308493188116,0.02434831519321513,0.031687895702971224
mean_col_max,0.9768521603176146,0.9768552945076179,0.875783283789836,0.37310250952224255,0.7795426263418095,0.9770100873473467,0.19692489651094028,0.4642857142857143,0.7796200510534917,0.9770079835390751,0.5729354048380464,0.8769981267800524,0.19692489651094028,0.4642857142857143,0.37310250952224255
mean_col_min,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mean_col_std,0.08724947556851055,0.07425137302039508,0.06551261909718084,0.03518457958828386,0.07267329880943385,0.07890952356610646,0.018235076391921713,0.050528359476634886,0.06195743961603749,0.07289921687092274,0.04491494815764074,0.0659164979864956,0.018235076391921713,0.050528359476634886,0.03518457958828386
