,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
num_row,3481,1776,1218,487,,,,,,,,,,,
num_col,1124,936,1124,502,,,,,,,,,,,
null_vals,1638565,357250,632828,11685,,,,,,,,,,,
null_vals_col_max,3475,812,1212,123,,,,,,,,,,,
null_vals_col_min,0,0,0,0,,,,,,,,,,,
null_vals_col_std,1147.841101798666,400.1711954162156,340.92404494799547,48.17929065183015,,,,,,,,,,,
null_vals_col_mean,1457.7980427046264,381.6773504273504,563.0142348754448,23.276892430278885,,,,,,,,,,,
null_vals_row_max,722,434,722,95,,,,,,,,,,,
null_vals_row_min,25,0,25,0,,,,,,,,,,,
null_vals_row_std,202.01216234571075,215.37888745619415,154.72425717103846,41.27602735646488,,,,,,,,,,,
null_vals_row_mean,470.71674806090203,201.15427927927928,519.5632183908046,23.993839835728952,,,,,,,,,,,
num_col_with_nulls,104,233,104,407,,,,,,,,,,,
num_row_with_nulls,0,946,0,364,,,,,,,,,,,
zero_vals,2194127,1259879,708760,225488,,,,,,,,,,,
zero_vals_col_max,3481,1776,1218,487,,,,,,,,,,,
zero_vals_col_min,0,0,0,0,,,,,,,,,,,
zero_vals_col_std,1105.6630944876556,391.9784525993333,323.57112061394406,64.62622943480322,,,,,,,,,,,
zero_vals_col_mean,1952.070284697509,1346.0245726495727,630.5693950177936,449.1792828685259,,,,,,,,,,,
zero_vals_row_max,1067,926,1067,500,,,,,,,,,,,
zero_vals_row_min,393,441,393,393,,,,,,,,,,,
zero_vals_row_std,196.14199320215985,209.2208963293266,151.3261654020485,37.80135313093621,,,,,,,,,,,
zero_vals_row_mean,630.3151393277793,709.3913288288288,581.9047619047619,463.01437371663246,,,,,,,,,,,
num_col_with_zeros,2,2,2,2,,,,,,,,,,,
num_row_with_zeros,0,0,0,0,,,,,,,,,,,
kurtosis_max,3479.0002873563208,1774.0005633802828,1216.0008216926874,485.0020576131695,,,,,,,,,,,
kurtosis_min,0.0,0.0,0.0,0.0,,,,,,,,,,,
kurtosis_std,608.9573053589747,412.86082182817,199.73628254455454,137.21094327368738,,,,,,,,,,,
kurtosis_mean,301.71981824601164,217.64473561821774,112.7818419460369,70.68571688013313,,,,,,,,,,,
skewness_max,58.97457322741907,42.1070132327217,34.85686190253794,22.000046763886434,,,,,,,,,,,
skewness_min,-40.2527699422902,-30.345113491331137,-17.273725512785646,-3.713532297477648e-15,,,,,,,,,,,
skewness_std,13.498801079870871,11.765923157530514,8.102776312743666,6.847303960892441,,,,,,,,,,,
skewness_mean,10.381399782896143,8.498656004751028,6.487764996003359,4.53984655474192,,,,,,,,,,,
std_col_max,0.49979774922400905,0.49008098163236957,0.49837892847537474,0.47399918943592667,,,,,,,,,,,
std_col_min,0.0,0.0,0.0,0.0,,,,,,,,,,,
std_col_std,0.10833457516062786,0.09717881370122185,0.1096762117893633,0.07809380439111493,,,,,,,,,,,
std_col_mean,0.087837708275289,0.08045436945969404,0.09869388834229073,0.04866946503770052,,,,,,,,,,,
mean_col_max,0.9751480443184491,0.9846511981708523,0.8696763468849865,0.5000000000000001,,,,,,,,,,,
mean_col_min,0.0,0.0,0.0,0.0,,,,,,,,,,,
mean_col_std,0.13594078423373387,0.1057032179942553,0.12916134877379498,0.04481392133301182,,,,,,,,,,,
mean_col_mean,0.051564013350714505,0.03723299727228455,0.05477361371346344,0.01469977124331725,,,,,,,,,,,
median_col_max,0.9761388338093636,1.0,0.8720933207132077,0.5000000000000001,,,,,,,,,,,
median_col_min,0.0,0.0,0.0,0.0,,,,,,,,,,,
median_col_std,0.12230642090032558,0.11008817399249679,0.11451701535195305,0.02579059810995543,,,,,,,,,,,
median_col_mean,0.020402554369327724,0.015499017031775584,0.019382500319365413,0.0015873015873015877,,,,,,,,,,,
