,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
num_row,2791,1632,867,292,1790,810,183,8,1054,578,444,232,183,8,292
num_col,1344,1344,1344,1344,1344,1344,1344,1344,1344,1344,1344,1344,1344,1344,1344
null_vals,38080,0,26180,11900,27846,6664,3094,476,0,0,15946,6664,3094,476,11900
null_vals_col_max,160,0,110,50,117,28,13,2,0,0,67,28,13,2,50
null_vals_col_min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
null_vals_col_std,61.07827400602898,0.0,41.99131337914492,19.086960626884057,44.663487866908696,10.688697951055072,4.962609762989855,0.7634784250753622,0.0,0.0,25.57652724002464,10.688697951055072,4.962609762989855,0.7634784250753622,19.086960626884057
null_vals_col_mean,28.333333333333332,0.0,19.479166666666668,8.854166666666666,20.71875,4.958333333333333,2.3020833333333335,0.3541666666666667,0.0,0.0,11.864583333333334,4.958333333333333,2.3020833333333335,0.3541666666666667,8.854166666666666
null_vals_row_max,238,0,238,238,238,238,238,238,0,0,238,238,238,238,238
null_vals_row_min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
null_vals_row_std,55.32705272476956,0.0,79.2140360923054,89.65753424657534,58.825391664950395,43.478477753247915,61.13951709515348,103.05702305034819,0.0,0.0,85.19263740429882,77.53237212742245,61.13951709515348,103.05702305034819,89.65753424657534
null_vals_row_mean,13.64385524901469,0.0,30.19607843137255,40.75342465753425,15.556424581005587,8.22716049382716,16.907103825136613,59.5,0.0,0.0,35.914414414414416,28.724137931034484,16.907103825136613,59.5,40.75342465753425
num_col_with_nulls,1106,1344,1106,1106,1106,1106,1106,1106,1344,1344,1106,1106,1106,1106,1106
num_row_with_nulls,2631,1632,757,242,1673,782,170,6,1054,578,377,204,170,6,242
zero_vals,3632009,2144195,1113914,373900,2321624,1062452,237853,10080,1380562,763633,567162,298819,237853,10080,373900
zero_vals_col_max,2791,1632,867,292,1790,810,183,8,1054,578,444,232,183,8,292
zero_vals_col_min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
