,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
num_row,3481,1776,1218,487,,,,,,,,,,,
num_col,1048,806,806,806,,,,,,,,,,,
null_vals,896140,0,24464,29274,,,,,,,,,,,
null_vals_col_max,3117,0,139,123,,,,,,,,,,,
null_vals_col_min,0,0,0,0,,,,,,,,,,,
null_vals_col_std,1004.3041429296903,0.0,57.425709160678316,56.109024216264125,,,,,,,,,,,
null_vals_col_mean,855.0954198473282,0.0,30.352357320099255,36.32009925558312,,,,,,,,,,,
null_vals_row_max,480,0,176,238,,,,,,,,,,,
null_vals_row_min,242,0,0,0,,,,,,,,,,,
null_vals_row_std,54.773028473275,0.0,55.960746856401975,103.40731064040675,,,,,,,,,,,
null_vals_row_mean,257.43751795461077,0.0,20.085385878489326,60.110882956878854,,,,,,,,,,,
num_col_with_nulls,389,806,630,568,,,,,,,,,,,
num_row_with_nulls,0,1776,1079,364,,,,,,,,,,,
zero_vals,2657430,1378010,925159,354261,,,,,,,,,,,
zero_vals_col_max,3481,1776,1218,487,,,,,,,,,,,
zero_vals_col_min,0,0,0,0,,,,,,,,,,,
zero_vals_col_std,969.7640429070459,170.3510623314067,115.04408667077664,64.55531017016344,,,,,,,,,,,
zero_vals_col_mean,2535.7156488549617,1709.6898263027294,1147.8399503722085,439.529776674938,,,,,,,,,,,
zero_vals_row_max,804,804,798,798,,,,,,,,,,,
zero_vals_row_min,554,638,616,554,,,,,,,,,,,
zero_vals_row_std,52.2142956253298,17.51988066741201,51.64607467742645,98.97716859213934,,,,,,,,,,,
zero_vals_row_mean,763.4099396725079,775.9065315315315,759.572249589491,727.435318275154,,,,,,,,,,,
num_col_with_zeros,2,2,2,2,,,,,,,,,,,
num_row_with_zeros,0,0,0,0,,,,,,,,,,,
kurtosis_max,3479.000287356323,1774.0005633802832,1216.0008216926883,485.00205761317034,,,,,,,,,,,
kurtosis_min,0.0,0.0,0.0,0.0,,,,,,,,,,,
kurtosis_std,687.2169942394656,594.0317437510677,405.22406773515615,183.76294659086625,,,,,,,,,,,
kurtosis_mean,501.62930319080255,443.7417142843451,357.3815867773644,138.5457842586643,,,,,,,,,,,
skewness_max,58.97457322742156,42.10701323272194,34.85686190254174,22.00004676388668,,,,,,,,,,,
skewness_min,-40.252769942289966,-30.345113491331137,-17.273725512785646,-3.713532297477648e-15,,,,,,,,,,,
skewness_std,14.482052601658612,14.261091577218025,10.98244986275133,8.634215376698808,,,,,,,,,,,
skewness_mean,16.320715873015526,14.942203646708334,14.963760534580253,7.786582772197694,,,,,,,,,,,
std_col_max,0.49979774922400905,0.49008098163236957,0.49837892847537474,0.47399918943592667,,,,,,,,,,,
std_col_min,0.0,0.0,0.0,0.0,,,,,,,,,,,
std_col_std,0.08995805557701804,0.08131813672077942,0.06860305423612739,0.07439378557028528,,,,,,,,,,,
std_col_mean,0.08066449212953636,0.06355292069876184,0.07235927758896016,0.05693962162180407,,,,,,,,,,,
mean_col_max,0.9751480443184491,0.9846511981708523,0.8696763468849865,0.5000000000000001,,,,,,,,,,,
mean_col_min,0.0,0.0,0.0,0.0,,,,,,,,,,,
mean_col_std,0.08055849309851112,0.06827594582348652,0.05891906302146832,0.04375770127971264,,,,,,,,,,,
mean_col_mean,0.027217401761962065,0.02009029458611492,0.01773043280135341,0.01415052499993732,,,,,,,,,,,
median_col_max,0.9761388338093636,1.0,0.8720933207132077,0.5000000000000001,,,,,,,,,,,
median_col_min,0.0,0.0,0.0,0.0,,,,,,,,,,,
median_col_std,0.06343060665800516,0.06013248120512723,0.046702381342491016,0.02182803059590389,,,,,,,,,,,
median_col_mean,0.0053774174306755245,0.004901161708775973,0.003148113109196293,0.0011357900050479558,,,,,,,,,,,
