,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
num_row,4656,2722,1447,487,2985,1351,306,14,1758,964,740,387,306,14,487
num_col,1400,1048,1048,1048,1400,1213,1048,1048,1048,1048,1048,1048,1048,1048,1048
null_vals,1668647,0,18050,11685,1072855,227285,2470,760,0,0,10450,4370,2470,760,11685
null_vals_col_max,4292,0,190,123,2621,1010,26,8,0,0,110,46,26,8,123
null_vals_col_min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
null_vals_col_std,1523.8359600221518,0.0,54.55073057273809,35.314420318140975,935.7088615914216,336.0574751581051,7.464836815216792,2.2968728662205513,0.0,0.0,31.582001910532583,13.20701898076817,7.464836815216792,2.2968728662205513,35.314420318140975
null_vals_col_mean,1191.8907142857142,0.0,17.22328244274809,11.149809160305344,766.325,187.37427864798022,2.3568702290076335,0.7251908396946565,0.0,0.0,9.971374045801527,4.169847328244275,2.3568702290076335,0.7251908396946565,11.149809160305344
null_vals_row_max,447,0,95,95,447,260,95,95,0,0,95,95,95,95,95
null_vals_row_min,352,0,0,0,352,165,0,0,0,0,0,0,0,0,0
null_vals_row_std,23.78908385074966,0.0,32.084813077888796,41.27602735646488,25.484812642392498,17.228696793167117,26.489140597799302,47.01280763401238,0.0,0.0,33.79547095144263,30.744592817503783,26.489140597799302,47.01280763401238,41.27602735646488
null_vals_row_mean,358.386383161512,0.0,12.474084312370422,23.993839835728952,359.41541038525963,168.23464100666172,8.071895424836601,54.285714285714285,0.0,0.0,14.121621621621621,11.291989664082687,8.071895424836601,54.285714285714285,23.993839835728952
num_col_with_nulls,613,1048,953,953,613,803,953,953,1048,1048,953,953,953,953,953
num_row_with_nulls,0,2722,1257,364,0,0,280,6,1758,964,630,341,280,6,364
zero_vals,4690108,2761350,1444407,484351,2995371,1373874,307352,13511,1775769,985581,735251,388293,307352,13511,484351
zero_vals_col_max,4656,2722,1447,487,2985,1351,306,14,1758,964,740,387,306,14,487
zero_vals_col_min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zero_vals_col_std,1481.5020706963428,227.79422269908838,135.50980570363754,53.731803041436606,906.8451436551438,337.4643437280579,30.561676704311356,2.9146274688459566,165.3691790462722,82.76788691155333,78.0086365156931,34.96339310690021,30.561676704311356,2.9146274688459566,53.731803041436606
zero_vals_col_mean,3350.077142857143,2634.875954198473,1378.2509541984732,462.1669847328244,2139.550714285714,1132.6248969497115,293.2748091603053,12.892175572519085,1694.4360687022902,940.4398854961833,701.5753816793894,370.50858778625957,293.2748091603053,12.892175572519085,462.1669847328244
zero_vals_row_max,1045,1045,1039,1035,1039,1045,1032,1021,1038,1045,1039,1035,1032,1021,1035
zero_vals_row_min,913,913,930,930,913,930,930,930,913,966,930,930,930,930,930
zero_vals_row_std,25.78049019057875,18.636328691259244,28.616526497981486,35.856889945285054,26.628559179364615,20.748905923472094,23.998397108533904,41.02345023748923,19.802676771858415,12.967989447976313,28.772499342385895,28.72596070561312,23.998397108533904,41.02345023748923,35.856889945285054
zero_vals_row_mean,1007.3256013745704,1014.4562821454813,998.2080165860401,994.5605749486652,1003.4743718592965,1016.9311621021466,1004.4183006535948,965.0714285714286,1010.1075085324233,1022.3869294605809,993.5824324324325,1003.3410852713179,1004.4183006535948,965.0714285714286,994.5605749486652
num_col_with_zeros,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
num_row_with_zeros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kurtosis_max,4654.000214822775,2720.0003675119465,1445.0006915629342,485.00205761317034,2983.000335120651,1349.0007407407427,304.0032786885247,12.076923076923082,1756.000569151966,962.0010384216009,738.001353179974,385.0025906735757,304.0032786885247,12.076923076923082,485.00205761317034
kurtosis_min,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kurtosis_std,1025.413174270964,776.4459095164099,437.8583618011016,193.21544006060242,717.4561069652256,379.3923725282042,84.92554253958086,2.905462209198806,535.2872335493066,265.2235136970325,223.25238965679003,126.50143972826083,84.92554253958086,2.905462209198806,193.21544006060242
kurtosis_mean,636.5233174820066,477.4479743431534,311.17677992155177,173.16520429416346,452.252639954323,222.38977737361685,52.59918658101911,0.8499298416176867,311.61797812155635,153.063558946592,158.11547260504105,88.26586497071601,52.59918658101911,0.8499298416176867,173.16520429416346
skewness_max,68.2129035800665,52.14403482195062,38.000009099512916,22.00004676388668,54.607694834351136,36.7151295890546,17.40698936314161,3.328201177351377,41.89272692427853,31.000016748732417,27.147768843498618,19.595984044533274,17.40698936314161,3.328201177351377,22.00004676388668
skewness_min,-61.74339290412356,-48.4949790144521,-18.731070757954566,-3.713532297477648e-15,-16.132470773772653,-33.88484145921005,-0.8358919639231269,-3.328201177351375,-18.92982835801897,-29.235735848372606,-0.27364957650002036,-14.137864256477227,-0.8358919639231269,-3.328201177351375,-3.713532297477648e-15
skewness_std,17.356780418440568,15.89440404993395,11.555692240367138,8.75387284149542,15.131229186819375,11.309840473007233,5.548516538518672,0.8388190139708769,13.42343306839463,9.745344947556942,8.611912808956003,6.849381548332267,5.548516538518672,0.8388190139708769,8.75387284149542
skewness_mean,17.69680029630539,14.478420637296885,12.874078069110137,9.623033881718912,14.47142852552562,9.340980220263624,4.466154563656422,0.19054274343196892,11.03764123285505,7.318060256199042,8.819350485506142,6.176090880063946,4.466154563656422,0.19054274343196892,9.623033881718912
std_col_max,0.49670062370796364,0.4999404765357341,0.49402669591039644,0.47399918943592667,0.48728070844846677,0.49990013801128474,0.4613286545103607,0.4948716593053935,0.4999948229246074,0.4993269949387076,0.49381862034837826,0.49911619235653026,0.4613286545103607,0.4948716593053935,0.47399918943592667
std_col_min,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
