,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
num_row,3661,,,,2088,1253,306,14,,,,,,,
num_col,806,,,,806,806,806,806,,,,,,,
null_vals,21168,,,,10731,5439,3822,1176,,,,,,,
null_vals_col_max,144,,,,73,37,26,8,,,,,,,
null_vals_col_min,0,,,,0,0,0,0,,,,,,,
null_vals_col_std,55.60691798515891,,,,28.189618145254162,14.287888648964437,10.04013796954258,3.0892732213977165,,,,,,,
null_vals_col_mean,26.263027295285358,,,,13.313895781637717,6.748138957816377,4.741935483870968,1.4590570719602978,,,,,,,
null_vals_row_max,147,,,,147,147,147,147,,,,,,,
null_vals_row_min,0,,,,0,0,0,0,,,,,,,
null_vals_row_std,28.574920847434413,,,,27.001369732227204,24.88478616802859,40.98845966185787,72.74613391789285,,,,,,,
null_vals_row_mean,5.782026768642448,,,,5.139367816091954,4.340782122905028,12.490196078431373,84.0,,,,,,,
num_col_with_nulls,659,,,,659,659,659,659,,,,,,,
num_row_with_nulls,3517,,,,2015,1216,280,6,,,,,,,
zero_vals,2844401,,,,1617721,981063,235781,9836,,,,,,,
zero_vals_col_max,3660,,,,2088,1253,306,14,,,,,,,
zero_vals_col_min,0,,,,0,0,0,0,,,,,,,
zero_vals_col_std,285.5947737763319,,,,183.82450383302776,96.31767924387516,29.01374409679054,3.45847939752685,,,,,,,
zero_vals_col_mean,3529.033498759305,,,,2007.0980148883375,1217.1997518610422,292.53225806451616,12.20347394540943,,,,,,,
zero_vals_row_max,804,,,,799,804,795,788,,,,,,,
zero_vals_row_min,645,,,,645,645,645,645,,,,,,,
zero_vals_row_std,29.181605575873306,,,,28.00996260281872,25.797556843470062,37.83513819870719,66.5879807748626,,,,,,,
zero_vals_row_mean,776.9464627151052,,,,774.7705938697318,782.9712689545091,770.5261437908497,702.5714285714286,,,,,,,
num_col_with_zeros,2,,,,2,2,2,2,,,,,,,
num_row_with_zeros,0,,,,0,0,0,0,,,,,,,
kurtosis_max,3659.000273224052,,,,2086.0004791566894,1251.0007987220463,304.0032786885248,12.07692307692308,,,,,,,
kurtosis_min,1.0000002984424292,,,,0.0,0.0,0.0,0.0,,,,,,,
kurtosis_std,1164.7365727740382,,,,658.8655175348846,427.6220085790032,92.6900878851153,2.523448914575146,,,,,,,
kurtosis_mean,956.9350943020062,,,,488.29955398184194,308.2792090840097,57.999069718580635,0.6762788985856013,,,,,,,
skewness_max,60.481404358906694,,,,45.6618054741288,35.35535035496297,17.406989363141804,3.3282011773513753,,,,,,,
skewness_min,-42.45554593488494,,,,-17.870395120294678,-25.190267165061023,-0.8358919639231269,-3.328201177351375,,,,,,,
skewness_std,18.21859243634652,,,,14.77236200627828,12.401125969327623,5.880322321415223,0.7401097806186357,,,,,,,
skewness_mean,24.262358532784894,,,,15.874102235186696,12.034090856823996,4.6408419764248885,0.16232770828378332,,,,,,,
std_col_max,0.49999998134734913,,,,0.49893825997489444,0.4998660656318066,0.4613286545103607,0.4948716593053935,,,,,,,
std_col_min,0.01652497510216244,,,,0.0,0.0,0.0,0.0,,,,,,,
std_col_std,0.07017866875751762,,,,0.07974850783547965,0.06769715300728091,0.0739269012844092,0.08862945846355783,,,,,,,
std_col_mean,0.06223331084758103,,,,0.05909519605457583,0.05205327880260282,0.05416672753559509,0.026261637992455924,,,,,,,
mean_col_max,0.9753029265371855,,,,0.773181430063963,0.9975006332355012,0.6928104575163399,0.9285714285714286,,,,,,,
mean_col_min,0.0002731494127287626,,,,0.0,0.0,0.0,0.0,,,,,,,
mean_col_std,0.07362549728672138,,,,0.05918468371902204,0.07982944178765404,0.03965858047637116,0.10237052976528958,,,,,,,
mean_col_mean,0.01802202479229698,,,,0.01691478087313903,0.01684556621861076,0.012976762563463248,0.020558324799089565,,,,,,,
median_col_max,1.0,,,,0.773196343925064,1.0,1.0,1.0,,,,,,,
median_col_min,0.0,,,,0.0,0.0,0.0,0.0,,,,,,,
median_col_std,0.07533392526413048,,,,0.04034076543049113,0.08231161962366229,0.04093742703787184,0.1339075643709149,,,,,,,
median_col_mean,0.006998870662090247,,,,0.0029006224605973192,0.007726713385740624,0.00227415166980034,0.0182648401826484,,,,,,,
