,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
num_row,2793,1633,868,292,1923,692,165,13,1157,476,474,216,165,13,292
num_col,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036
null_vals,42602,0,30226,12376,30464,7378,2856,1904,0,0,18088,7378,2856,1904,12376
null_vals_col_max,179,0,127,52,128,31,12,8,0,0,76,31,12,8,52
null_vals_col_min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
null_vals_col_std,57.51201442632864,0.0,40.80461358739518,16.707400838933463,41.12590975737467,9.96018126936418,3.8555540397538755,2.570369359835917,0.0,0.0,24.418508918441212,9.96018126936418,3.8555540397538755,2.570369359835917,16.707400838933463
null_vals_col_mean,20.924361493123772,0.0,14.845776031434184,6.078585461689587,14.962671905697446,3.6237721021611002,1.4027504911591355,0.9351669941060904,0.0,0.0,8.884086444007858,3.6237721021611002,1.4027504911591355,0.9351669941060904,6.078585461689587
null_vals_row_max,238,0,238,238,238,238,238,238,0,0,238,238,238,238,238
null_vals_row_min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
null_vals_row_std,58.28882871393115,0.0,84.11398261145187,91.05449672375366,59.32460894167809,49.23256231351657,61.80581694520721,115.78801278770374,0.0,0.0,87.32667963121858,83.44300139716543,61.80581694520721,115.78801278770374,91.05449672375366
null_vals_row_mean,15.253132832080201,0.0,34.82258064516129,42.38356164383562,15.841913676547062,10.66184971098266,17.30909090909091,146.46153846153845,0.0,0.0,38.16033755274262,34.157407407407405,17.30909090909091,146.46153846153845,42.38356164383562
num_col_with_nulls,1798,2036,1798,1798,1798,1798,1798,1798,2036,2036,1798,1798,1798,1798,1798
num_row_with_nulls,2614,1633,741,240,1795,661,153,5,1157,476,398,185,153,5,240
zero_vals,5524857,3254871,1698043,571943,3798215,1376416,326077,24149,2301693,953178,924579,423238,326077,24149,571943
zero_vals_col_max,2793,1633,868,292,1923,692,165,13,1157,476,474,216,165,13,292
zero_vals_col_min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zero_vals_col_std,191.91028959506968,111.93006061032047,70.16203818662028,25.343749690570778,144.89715105278685,44.58832020731863,12.259666886814323,2.8451923704295567,87.92141569481501,31.320468780365896,43.04386141791424,17.222530911542336,12.259666886814323,2.8451923704295567,25.343749690570778
zero_vals_col_mean,2713.583988212181,1598.659626719057,834.0093320235757,280.91502946954813,1865.5279960707269,676.0392927308447,160.1556974459725,11.861001964636543,1130.4975442043221,468.1620825147348,454.11542239685656,207.87721021611003,160.1556974459725,11.861001964636543,280.91502946954813
zero_vals_row_max,2023,2023,2023,2023,2023,2023,2013,1997,2023,2023,2023,2023,2013,1997,2023
zero_vals_row_min,1775,1892,1775,1775,1775,1775,1775,1775,1892,1943,1775,1775,1775,1775,1775
zero_vals_row_std,55.597989699345646,19.889070033776854,75.69605862369201,85.18738926965567,55.96847538802382,48.77242876747729,56.810621234344374,104.6352922235047,20.26244267541623,15.405492409671174,77.28380459379305,76.31256063159519,56.810621234344374,104.6352922235047,85.18738926965567
zero_vals_row_mean,1978.1084854994629,1993.1849357011636,1956.270737327189,1958.708904109589,1975.1508060322412,1989.0404624277458,1976.2242424242424,1857.6153846153845,1989.3630077787382,2002.4747899159663,1950.5886075949368,1959.4351851851852,1976.2242424242424,1857.6153846153845,1958.708904109589
num_col_with_zeros,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
num_row_with_zeros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kurtosis_max,2791.0003581661927,1631.0006127451034,866.0011534025391,290.0034364261174,1921.000520291366,690.0014471780042,163.00609756097592,11.083333333333343,1155.0008650519046,474.00210526315936,472.0021141649065,214.0046511627912,163.00609756097592,11.083333333333343,290.0034364261174
kurtosis_min,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kurtosis_std,866.2306805154664,466.04714140241555,277.357534410739,99.29099106781229,578.5418082528645,212.70874449088916,44.88724432076924,1.965499811176934,326.7834679180562,125.4123794144248,139.64134050988812,66.39111940259914,44.88724432076924,1.965499811176934,99.29099106781229
kurtosis_mean,549.1898361280766,250.1079145875836,179.73149498653535,55.34401513818017,335.22917568520154,112.20039040495581,21.458127244360778,0.41185265181582104,164.14892373109367,57.719471684603256,81.33294705085316,35.52593293371276,21.458127244360778,0.41185265181582104,55.34401513818017
skewness_max,52.82045397540016,40.373266064879815,29.41090194813218,17.000101071056303,43.81781053740573,26.248837063345896,12.728161593921527,3.175426480542947,33.97058823529713,21.74861157093014,21.702583121945036,14.594678864668351,12.728161593921527,3.175426480542947,17.000101071056303
skewness_min,-48.10234272032367,-37.71459278488203,-15.254831606772202,-2.875505155273296e-15,-17.489036896837696,-24.285359476695263,-0.53986710802321,-3.17542648054294,-21.661628481884502,-20.523615107373153,0.0,-14.594678864668134,-0.53986710802321,-3.17542648054294,-2.875505155273296e-15
skewness_std,17.335627063491515,12.72638111240985,9.995753449194908,6.2037066283919335,14.288188276326649,8.7047068113763,3.951172139697464,0.5858827377299175,10.641205788286914,6.539459546492823,7.114043841702764,4.945263010765074,3.951172139697464,0.5858827377299175,6.2037066283919335
skewness_mean,15.237074502355865,9.011951166890684,8.60863982193688,3.9335939394869825,10.989592291464513,5.774993702758683,2.255881728288976,0.09283548856017733,6.775097922359911,3.6656812573451996,5.28228146757417,3.1419553909338895,2.255881728288976,0.09283548856017733,3.9335939394869825
std_col_max,0.4970879578469446,0.4988435786134057,0.4830638429636109,0.4948007971506811,0.49101089901395195,0.49664751994056716,0.48272261216339096,0.48650425541051995,0.4999684373322919,0.4928130375645966,0.49821647757827725,0.4982608642958916,0.48272261216339096,0.48650425541051995,0.4948007971506811
std_col_min,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
std_col_std,0.07341767086783237,0.07826382725011129,0.07075576171239599,0.07138163567089348,0.07762024886038862,0.07308389776148948,0.07712759069999826,0.07228866015155057,0.0818188494729626,0.07508417678422427,0.07619745501035201,0.07690603711228697,0.07712759069999826,0.07228866015155057,0.07138163567089348
std_col_mean,0.0490640953902656,0.04652987712788902,0.05196654994488592,0.03764399901997892,0.04517168428038581,0.04337130673721378,0.04299517409276624,0.01672242898290353,0.04380104909254671,0.038932993009614496,0.049090955075746116,0.04769761246602415,0.04299517409276624,0.01672242898290353,0.03764399901997892
mean_col_max,0.9749680911686914,0.9743966998192366,0.8692647352325846,0.5,0.7725553422563295,0.9972710978732463,0.6303030303030303,0.9230769230769231,0.7719921674523738,0.996529167541708,0.5668161879792996,0.9953703703703703,0.6303030303030303,0.9230769230769231,0.5
mean_col_min,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mean_col_std,0.06253009183964092,0.06165777777671687,0.05421914045735485,0.04159707087923164,0.053631529278437694,0.06558411602759798,0.03643318917200178,0.08486383797230286,0.055884671325972385,0.06394255563033671,0.046078237443007666,0.06460935891249345,0.03643318917200178,0.08486383797230286,0.04159707087923164
mean_col_mean,0.014085984975640526,0.014436458571998557,0.013851635830135047,0.010405808813431096,0.013336837321137477,0.013422638833787937,0.011371581840258077,0.013425058943920511,0.014496700670410163,0.012871998463593534,0.013241981455239705,0.014947911044568267,0.011371581840258077,0.013425058943920511,0.010405808813431096
median_col_max,0.9761388338093636,1.0,0.8720933207132077,0.5000000000000001,0.773196343925064,1.0,1.0,1.0,1.0,1.0,0.5649715056336189,1.0,1.0,1.0,0.5000000000000001
median_col_min,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
median_col_std,0.05115710748647759,0.056506209702473095,0.04403302376190151,0.018550092054360038,0.0341199029057989,0.06463557824601791,0.03388144048765737,0.10496626006360318,0.039887873991406884,0.06274824818869099,0.023664753946501495,0.05679942843441914,0.03388144048765737,0.10496626006360318,0.018550092054360038
median_col_mean,0.003234621349080009,0.0036079439795439505,0.0028210649961812415,0.0008152478904568042,0.001737517498989711,0.004658367326504011,0.0013832073219259848,0.011142061281337047,0.0023857233805340988,0.004500191985026667,0.0010684494162994322,0.0035934549835782755,0.0013832073219259848,0.011142061281337047,0.0008152478904568042
