,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
num_row,312049,299280,10597,2172,244384,65946,1691,28,236360,62920,5852,3026,1691,28,2172
num_col,188,145,145,145,188,159,145,145,145,145,145,145,145,145,145
null_vals,13418107,0,0,0,10508512,923244,0,0,0,0,0,0,0,0,0
null_vals_col_max,309877,0,0,0,242212,62920,0,0,0,0,0,0,0,0,0
null_vals_col_min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
null_vals_col_std,128222.34937859842,0.0,0.0,0.0,100612.9200538204,17767.238207332033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
null_vals_col_mean,71372.90957446808,0.0,0.0,0.0,55896.34042553192,5806.566037735849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
null_vals_row_max,43,0,0,0,43,14,0,0,0,0,0,0,0,0,0
null_vals_row_min,43,0,0,0,43,14,0,0,0,0,0,0,0,0,0
null_vals_row_std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
null_vals_row_mean,43.0,0.0,0.0,0.0,43.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
num_col_with_nulls,102,145,145,145,102,131,145,145,145,145,145,145,145,145,145
num_row_with_nulls,0,299280,10597,2172,0,0,1691,28,236360,62920,5852,3026,1691,28,2172
zero_vals,43842731,42047948,1489450,305333,34324787,9276138,237880,3926,33197320,8850628,822134,425510,237880,3926,305333
zero_vals_col_max,312043,299280,10596,2172,244384,65946,1691,28,236360,62920,5852,3026,1691,28,2172
zero_vals_col_min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zero_vals_col_std,130330.7548375938,43683.62405585006,1506.592646384652,312.70117451364274,102308.4246601892,19450.17549705563,241.88965654881406,4.247648856551261,34781.893519555655,9127.29546223755,833.4875637095623,432.44040340494007,241.88965654881406,4.247648856551261,312.70117451364274
zero_vals_col_mean,233206.0159574468,289985.84827586205,10272.068965517241,2105.744827586207,182578.65425531915,58340.49056603773,1640.551724137931,27.075862068965517,228947.0344827586,61038.81379310345,5669.889655172414,2934.551724137931,1640.551724137931,27.075862068965517,2105.744827586207
zero_vals_row_max,142,142,142,141,142,142,142,141,142,142,142,142,142,141,141
zero_vals_row_min,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140
zero_vals_row_std,0.5003009022244572,0.5002049212725794,0.49992250042053454,0.4940529198012527,0.49802342922216714,0.4736123760882122,0.47867639441696974,0.410325903324145,0.49779333111379165,0.47287440511046197,0.5018956118860773,0.4865616522071136,0.47867639441696974,0.410325903324145,0.4940529198012527
zero_vals_row_mean,140.4995080900756,140.49701951349905,140.5539303576484,140.5768876611418,140.45431370302475,140.6626330634155,140.67415730337078,140.21428571428572,140.45236080555085,140.66478067387158,140.4876965140123,140.61797752808988,140.67415730337078,140.21428571428572,140.5768876611418
num_col_with_zeros,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
num_row_with_zeros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
