,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
num_row,312049,299280,10597,2172,244384,65946,1691,28,236360,62920,5852,3026,1691,28,2172
num_col,235,228,235,182,182,193,88,193,182,193,182,193,88,193,182
null_vals,15971837,13074760,687001,0,0,0,0,0,0,0,0,0,0,0,0
null_vals_col_max,312021,236360,10569,0,0,0,0,0,0,0,0,0,0,0,0
null_vals_col_min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
null_vals_col_std,103801.51076225306,92684.68662801827,2987.8858139785693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
null_vals_col_mean,67965.26382978723,57345.43859649123,2923.4085106382977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
null_vals_row_max,147,46,147,0,0,0,0,0,0,0,0,0,0,0,0
null_vals_row_min,42,35,42,0,0,0,0,0,0,0,0,0,0,0,0
null_vals_row_std,8.376499522371729,4.482252700999535,36.12366815578272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
null_vals_row_mean,51.18374678335774,43.68738305265972,64.82976314051146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
num_col_with_nulls,68,147,68,182,182,193,88,193,182,193,182,193,88,193,182
num_row_with_nulls,0,0,0,2172,244384,65946,1691,28,236360,62920,5852,3026,1691,28,2172
zero_vals,56039350,53896488,1756712,386150,43450956,12441618,141493,5283,42025632,11870856,1039174,570762,141493,5283,386150
zero_vals_col_max,312049,299280,10597,2172,244384,65946,1691,28,236360,62920,5852,3026,1691,28,2172
zero_vals_col_min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zero_vals_col_std,106557.83655527497,96071.36557892496,3042.605198650887,278.8426431869083,31687.72037107848,8322.716720113962,306.09356162113096,3.595578672699326,30676.90565000631,7953.03518847826,747.2526764705848,376.91000094102577,306.09356162113096,3.595578672699326,278.8426431869083
zero_vals_col_mean,238465.31914893616,236388.1052631579,7475.370212765957,2121.703296703297,238741.5164835165,64464.34196891192,1607.875,27.373056994818654,230910.06593406593,61507.025906735755,5709.747252747253,2957.316062176166,1607.875,27.373056994818654,2121.703296703297
zero_vals_row_max,190,190,190,178,179,190,85,189,179,190,179,190,85,189,178
zero_vals_row_min,83,177,83,177,177,188,83,188,177,188,177,188,83,188,177
zero_vals_row_std,8.363690780120267,4.445526244189997,36.09934204383141,0.410508969574085,0.40172724002725296,0.47323605570459615,0.47867639441696974,0.46702488680792925,0.3974466193320368,0.4724964187445501,0.4962802604904223,0.48623923171860894,0.47867639441696974,0.46702488680792925,0.410508969574085
zero_vals_row_mean,179.58509721229677,180.08716920609461,165.77446447107673,177.78545119705342,177.79787547466282,188.66372486579928,83.67415730337079,188.67857142857142,177.80348620748012,188.66586141131594,177.57587149692412,188.61929940515532,83.67415730337079,188.67857142857142,177.78545119705342
num_col_with_zeros,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
num_row_with_zeros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kurtosis_max,156022.5000064093,74818.00001336563,8904.000112296459,2170.0004606172283,244382.00000409072,65944.00001516427,1689.000591715977,26.037037037037067,59088.00001692366,15728.000063576841,5850.000170910959,3024.000330578514,1689.000591715977,26.037037037037067,2170.0004606172283
kurtosis_min,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kurtosis_std,22859.682798616537,10793.459055321997,1371.8232080146404,709.8258377951527,22669.072030821884,11800.82139824907,377.9240406768457,6.845173088553237,13706.335687873516,2587.802215894873,1252.5376514877712,703.2128935684515,377.9240406768457,6.845173088553237,709.8258377951527
kurtosis_mean,7440.686349059029,4007.809786143506,673.0230260959526,422.8799236914604,6976.57156006475,3483.0939691505187,404.5757217168231,2.044721719741919,6186.612440740542,1124.6274891481446,648.3347156009817,338.6991988312068,404.5757217168231,2.044721719741919,422.8799236914604
skewness_max,394.9955696035207,273.52696395683154,94.3557105441787,46.57252903394615,494.34906695433943,256.7936915411402,41.085284369418275,5.003702332976761,243.0781767626739,125.40733656197374,76.47875633739237,54.981818181822504,41.085284369418275,5.003702332976761,46.57252903394615
skewness_min,-68.15775853591461,-70.57611065242158,-3.432491368134508,0.0,0.0,-55.951246131333235,0.0,0.0,0.0,-57.6422176343929,0.0,-3.8149171421728396,0.0,0.0,0.0
skewness_std,72.88990358294892,52.52662838640171,19.961883839324383,16.368973570580142,69.13575639884424,50.93638987759915,9.8733633274068,1.3348610400671928,63.88815704035421,27.561471185468896,19.319139212528945,14.69586730158526,9.8733633274068,1.3348610400671928,16.368973570580142
skewness_mean,43.475483271114335,33.1350650456904,16.07430730269892,12.238575101108554,44.86017245079569,28.580948295881033,17.365378046522448,0.4089295951730857,44.39469913336623,18.41184248017528,16.147266590369014,10.713383749651328,17.365378046522448,0.4089295951730857,12.238575101108554
std_col_max,0.45746775267557005,0.46138492972683975,0.31780461705778806,0.4056195558704506,0.47332085463880547,0.3619389399747779,0.39767509558067093,0.4987228587060335,0.4758291741395857,0.3670300299330197,0.2969686865884436,0.36716905289649354,0.39767509558067093,0.4987228587060335,0.4056195558704506
std_col_min,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
