,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
num_row,312049,299280,10597,2172,244384,65946,1691,28,236360,62920,5852,3026,1691,28,2172
num_col,195,124,181,98,128,113,88,98,98,98,98,98,88,98,98
null_vals,30285663,7781280,896461,0,7331520,989190,0,0,0,0,0,0,0,0,0
null_vals_col_max,312021,236360,10569,0,242212,62920,0,0,0,0,0,0,0,0,0
null_vals_col_min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
null_vals_col_std,139380.30107333692,92769.07183134653,4330.999133410812,0.0,100866.81715014111,21215.70255140717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
null_vals_col_mean,155311.0923076923,62752.25806451613,4952.823204419889,0.0,57277.5,8753.893805309735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
null_vals_row_max,107,26,93,0,30,15,0,0,0,0,0,0,0,0,0
null_vals_row_min,97,26,83,0,30,15,0,0,0,0,0,0,0,0,0
null_vals_row_std,0.7341426935575002,0.0,3.6621001312774877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
null_vals_row_mean,97.05419020730719,26.0,84.59573464187977,0.0,30.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
num_col_with_nulls,21,72,28,98,65,83,88,98,98,98,98,98,88,98,98
num_row_with_nulls,0,0,0,2172,0,0,1691,28,236360,62920,5852,3026,1691,28,2172
zero_vals,29259110,28080068,975336,203706,22925176,6189818,141493,2623,22173696,5906372,547774,283446,141493,2623,203706
zero_vals_col_max,312049,299280,10597,2172,244384,65946,1691,28,236360,62920,5852,3026,1691,28,2172
zero_vals_col_min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zero_vals_col_std,137666.71618468384,98081.48818846658,4264.66342000818,374.6724661527202,103284.30063026807,22891.90110378578,306.09356162113096,4.970938030823664,41241.76472054115,10970.48828977627,1002.8155282786402,520.5948404678049,306.09356162113096,4.970938030823664,374.6724661527202
zero_vals_col_mean,150046.71794871794,226452.16129032258,5388.596685082873,2078.6326530612246,179102.9375,54777.150442477876,1607.875,26.76530612244898,226262.20408163266,60269.102040816324,5589.530612244898,2892.3061224489797,1607.875,26.76530612244898,2078.6326530612246
zero_vals_row_max,95,95,95,94,95,95,85,94,95,95,95,95,85,94,94
zero_vals_row_min,83,93,83,93,93,93,83,93,93,93,93,93,83,93,93
zero_vals_row_std,0.843996132530687,0.3912689871427925,3.6790404293591514,0.40922223413414405,0.40825342776636603,0.3460838699299233,0.47867639441696974,0.4670248868079293,0.4037992479939994,0.3361837196618482,0.5194437561190036,0.47084576376470466,0.47867639441696974,0.4670248868079293,0.40922223413414405
zero_vals_row_mean,93.76447288727091,93.8254076450147,92.0388789279985,93.78729281767956,93.80800707083934,93.86191732629727,83.67415730337079,93.67857142857143,93.81323404975461,93.87113795295613,93.60457963089542,93.67019167217448,83.67415730337079,93.67857142857143,93.78729281767956
num_col_with_zeros,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
num_row_with_zeros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kurtosis_max,21795.14290302251,24938.000040097864,3052.0003275466743,2170.0004606172283,29543.000033847824,15728.000063576832,1689.000591715977,26.037037037037067,29543.000033847824,15728.000063576841,5850.000170910952,3024.000330578514,1689.000591715977,26.037037037037067,2170.0004606172283
kurtosis_min,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kurtosis_std,2929.73554463421,4325.306804629496,608.8507084740869,768.3861091987341,4672.085394777777,2616.800433017442,377.9240406768458,9.238561327508643,6545.082544934986,3310.4926497612987,984.9342163834168,843.5339484452918,377.9240406768458,9.238561327508643,768.3861091987341
kurtosis_mean,1493.9808121748304,2452.7985231159228,409.1680625352289,705.4263631400263,2370.6223463940114,1819.77484959763,404.575721716823,4.089443439483838,3284.1679971501017,2195.2186482558736,696.1234812258876,639.0606055354826,404.575721716823,4.089443439483838,705.4263631400263
skewness_max,147.62839463663454,157.9145339740545,55.23586088354839,46.57252903394615,171.8778637110963,125.40733656197374,41.085284369418275,5.003702332976761,171.8778637110963,125.40733656197374,76.47875633739237,54.981818181822504,41.085284369418275,5.003702332976761,46.57252903394615
skewness_min,-68.15775853594863,-70.57611065242158,-3.432491368134508,0.0,0.0,-55.95124613133361,0.0,0.0,0.0,-57.6422176343929,0.0,-3.8149171421728396,0.0,0.0,0.0
