,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
num_row,4656,2722,1447,487,2985,1351,306,14,1758,964,740,387,306,14,487
num_col,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202
null_vals,12520,0,7600,4920,9320,1840,1040,320,0,0,4400,1840,1040,320,4920
null_vals_col_max,313,0,190,123,233,46,26,8,0,0,110,46,26,8,123
null_vals_col_min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
null_vals_col_std,124.73274242805759,0.0,75.71636121830971,49.01638120974787,92.85216928350611,18.331329558117087,10.361186271979223,3.1880573144551456,0.0,0.0,43.83578807375826,18.331329558117087,10.361186271979223,3.1880573144551456,49.01638120974787
null_vals_col_mean,61.98019801980198,0.0,37.62376237623762,24.356435643564357,46.13861386138614,9.108910891089108,5.148514851485149,1.5841584158415842,0.0,0.0,21.782178217821784,9.108910891089108,5.148514851485149,1.5841584158415842,24.356435643564357
null_vals_row_max,40,0,40,40,40,40,40,40,0,0,40,40,40,40,40
null_vals_row_min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
null_vals_row_std,10.016456358210382,0.0,13.509394980163702,17.379379939564156,10.73044742837579,7.254188123438786,11.153322356968127,19.79486637221574,0.0,0.0,14.229671979554794,12.945091712633172,11.153322356968127,19.79486637221574,17.379379939564156
null_vals_row_mean,2.689003436426117,0.0,5.25224602626123,10.102669404517453,3.1222780569514237,1.3619541080680977,3.3986928104575163,22.857142857142858,0.0,0.0,5.945945945945946,4.754521963824289,3.3986928104575163,22.857142857142858,10.102669404517453
num_col_with_nulls,162,202,162,162,162,162,162,162,202,202,162,162,162,162,162
num_row_with_nulls,4343,2722,1257,364,2752,1305,280,6,1758,964,630,341,280,6,364
zero_vals,849649,502773,259799,87077,538864,252660,55750,2375,320766,182007,131021,70653,55750,2375,87077
zero_vals_col_max,4652,2722,1447,487,2985,1351,306,14,1758,964,740,387,306,14,487
zero_vals_col_min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zero_vals_col_std,684.2012117298069,406.7227805021427,229.46092002184778,85.10569683839957,468.7032687551377,204.13739388173204,52.66915136900148,3.858328949699571,284.58294572023186,152.1216110085277,127.38756736581655,60.1699764099212,52.66915136900148,3.858328949699571,85.10569683839957
zero_vals_col_mean,4206.183168316832,2488.9752475247524,1286.1336633663366,431.0742574257426,2667.6435643564355,1250.7920792079208,275.990099009901,11.757425742574258,1587.950495049505,901.0247524752475,648.6188118811881,349.76732673267327,275.990099009901,11.757425742574258,431.0742574257426
zero_vals_row_max,199,199,199,197,198,199,196,193,198,199,197,199,196,193,197
zero_vals_row_min,125,125,152,153,125,154,155,155,125,157,152,154,155,155,153
