,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
num_row,4656,2722,1447,487,2985,1351,306,14,1758,964,740,387,306,14,487
num_col,988,592,988,409,409,409,409,409,409,409,409,409,409,409,409
null_vals,2712807,498126,848277,6519,12349,2990,1612,32,0,0,5830,2990,1612,32,6519
null_vals_col_max,4642,1758,1433,123,233,46,26,8,0,0,110,46,26,8,123
null_vals_col_min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
null_vals_col_std,1774.4746112483956,731.1790402395242,497.0776610313067,41.30900527225841,78.25201811736756,16.817848010872613,9.324179426266248,0.7872708771637402,0.0,0.0,36.94301284510915,16.817848010872613,9.324179426266248,0.7872708771637402,41.30900527225841
null_vals_col_mean,2745.756072874494,841.4290540540541,858.57995951417,15.938875305623473,30.193154034229828,7.310513447432763,3.941320293398533,0.07823960880195599,0.0,0.0,14.254278728606357,7.310513447432763,3.941320293398533,0.07823960880195599,15.938875305623473
null_vals_row_max,644,183,644,53,53,65,62,4,0,0,53,65,62,4,53
null_vals_row_min,579,183,579,0,0,0,0,0,0,0,0,0,0,0,0
null_vals_row_std,13.802209781921931,0.0,19.097491902058668,23.02767841992251,14.217842842597918,11.788055700588027,17.287649653300598,1.979486637221574,0.0,0.0,18.8543153729101,21.0357740330289,17.287649653300598,1.979486637221574,23.02767841992251
null_vals_row_mean,582.6475515463917,183.0,586.2315134761576,13.386036960985626,4.137018425460637,2.213175425610659,5.26797385620915,2.2857142857142856,0.0,0.0,7.878378378378378,7.72609819121447,5.26797385620915,2.2857142857142856,13.386036960985626
num_col_with_nulls,40,226,40,356,356,344,347,405,409,409,356,344,347,405,356
num_row_with_nulls,0,0,0,364,2752,1305,280,6,1758,964,630,341,280,6,364
zero_vals,1756139,1038093,536426,181620,1119594,517863,113120,5562,664749,373344,273225,144519,113120,5562,181620
zero_vals_col_max,4637,2722,1439,487,2984,1351,305,14,1758,964,740,387,305,14,487
zero_vals_col_min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zero_vals_col_std,1654.3266117938135,699.6035668639028,453.1280514013038,69.34631195759373,378.9302715126299,163.2525258206725,43.29479954204679,2.102646840984499,232.35197146818868,124.84503813466647,104.336447822643,48.16289340752998,43.29479954204679,2.102646840984499,69.34631195759373
zero_vals_col_mean,1777.4686234817814,1753.535472972973,542.9412955465586,444.0586797066015,2737.393643031785,1266.1687041564792,276.57701711491444,13.599022004889976,1625.3031784841075,912.8215158924205,668.0317848410758,353.3471882640587,276.57701711491444,13.599022004889976,444.0586797066015
zero_vals_row_max,406,406,405,403,404,406,405,401,404,406,402,405,405,401,403
zero_vals_row_min,313,313,323,335,313,326,323,396,313,339,332,326,323,396,335
zero_vals_row_std,17.081320231941035,15.138249703566144,17.466054771113612,19.02225146260185,17.172676406506504,15.126976467102098,16.368840982266835,1.2777531299998799,16.182867861219563,10.739125506883969,16.42798409518654,19.355178100335717,16.368840982266835,1.2777531299998799,19.02225146260185
zero_vals_row_mean,377.1776202749141,381.37141807494487,370.7159640635798,372.9363449691992,375.0733668341708,383.3182827535159,369.6732026143791,397.2857142857143,378.1279863481229,387.2863070539419,369.22297297297297,373.4341085271318,369.6732026143791,397.2857142857143,372.9363449691992
num_col_with_zeros,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
num_row_with_zeros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kurtosis_max,3787.0676060265323,2720.000367511944,1125.0008880994676,485.00205761316954,2983.000335120648,1349.0007407407422,304.00327868852463,12.076923076923082,1756.000569151965,962.0010384216018,738.0013531799734,385.00259067357536,304.00327868852463,12.076923076923082,485.00205761316954
kurtosis_min,0.0,0.0,0.0,0.0,1.211546151424657,0.0,1.4853193197421655,0.0,0.0,0.0,0.0,0.0,1.4853193197421655,0.0,0.0
kurtosis_std,378.0978298046527,391.93418969528454,134.4855609556823,164.18570017027974,539.5933284456271,340.11971114430423,82.55300827342315,1.5430169275599068,396.23316860678244,273.80729545954216,172.32024169211724,106.98993801008015,82.55300827342315,1.5430169275599068,164.18570017027974
kurtosis_mean,167.4968084291335,245.82268613218545,83.93381024178039,133.01832086935318,275.8886838759365,235.60640311758726,80.02666594160685,0.26408166128246263,233.39645407344872,216.25595128080406,128.58899513483036,88.1892723267169,80.02666594160685,0.26408166128246263,133.01832086935318
skewness_max,54.7357317805811,52.14403482194135,33.52612247337042,22.000046763886562,54.60769483434746,36.71512958905152,17.40698936314179,3.328201177351377,41.89272692427635,31.000016748732527,27.14776884349817,19.595984044532987,17.40698936314179,3.328201177351377,22.000046763886562
skewness_min,-59.680847635308716,-48.49497901445217,-15.201621358549176,0.0,-16.132470773772653,-33.88484145921005,-0.8358919639231269,-3.3236436151245354,-18.92982835801897,-29.235735848372606,0.0,-14.137864256477227,-0.8358919639231269,-3.3236436151245354,0.0
skewness_std,9.629611488772024,10.46689737170588,6.397166879408123,7.421583253155819,11.084720861783754,9.73590822254146,4.4725087409154325,0.4591236332046124,10.204491852833444,9.500783937244076,6.636538182016713,5.711093591024996,4.4725087409154325,0.4591236332046124,7.421583253155819
skewness_mean,8.022622919158248,11.163803944979891,6.138438894807735,8.523794684440984,11.675166226637458,11.325844946910664,7.480728091671352,0.0401376660222879,10.842816984904875,10.894342164634471,8.725109708458236,7.113743327590016,7.480728091671352,0.0401376660222879,8.523794684440984
std_col_max,0.4890218830024001,0.49994047653573404,0.47462361124641494,0.47399918943592667,0.48728070844846677,0.49990013801128474,0.4613286545103607,0.47126620580590534,0.4999948229246074,0.4993269949387076,0.49381862034837826,0.49911619235653026,0.4613286545103607,0.47126620580590534,0.47399918943592667
std_col_min,0.022212796324562235,0.0,0.029589603450084954,0.0,0.01830016788441898,0.0,0.05707270979272216,0.0,0.0,0.0,0.0,0.0,0.05707270979272216,0.0,0.0
std_col_std,0.13513097971769258,0.10477965646653276,0.11569781116602854,0.09168099904155838,0.10204174945428787,0.08585366550455956,0.07989890568589869,0.06159883134324126,0.10435709504339685,0.08903518826448956,0.09825389468009858,0.08780613233622517,0.07989890568589869,0.06159883134324126,0.09168099904155838
std_col_mean,0.1559603588202634,0.1374389662070557,0.14778659509010036,0.09377396158281283,0.12048582870044895,0.10970324409475118,0.13839488585504298,0.011403675228200889,0.12496591288358173,0.0981306669863095,0.1219934813197099,0.12338316193321759,0.13839488585504298,0.011403675228200889,0.09377396158281283
mean_col_max,0.8388081648430975,0.9751328174135446,0.6115449949982101,0.48729279148825155,0.7731776873374453,0.9838854056448688,0.6928104575163399,0.9235714285714286,0.7732206627471176,0.9982701775525828,0.5662199057281493,0.9154881977847313,0.6928104575163399,0.9235714285714286,0.48729279148825155
mean_col_min,0.0014207915423331899,0.0,0.0038009675190048375,0.0,0.00033500837520938025,0.0,0.0032679738562091504,0.0,0.0,0.0,0.0,0.0,0.0032679738562091504,0.0,0.0
mean_col_std,0.17952063815182145,0.1383028334056505,0.15165898075650913,0.0590699314477492,0.0882960111993018,0.13319334831475207,0.07112713841745566,0.08606843305553805,0.09088887126054,0.12875437727330696,0.07791984814663268,0.11971168115305862,0.07112713841745566,0.08606843305553805,0.0590699314477492
mean_col_mean,0.1105771866248782,0.06256269368333729,0.09616460522427431,0.029150902501849176,0.0430169426084933,0.04754870809985525,0.041827725481134954,0.012172741020319556,0.04619495293236582,0.04204150842290065,0.04211168696706956,0.05079226568549027,0.041827725481134954,0.012172741020319556,0.029150902501849176
median_col_max,0.8330171094844195,1.0,0.6024093990418066,0.4871794871794872,0.773196343925064,1.0,1.0,1.0,0.773196343925064,1.0,0.5649715056336189,0.9230748402469402,1.0,1.0,0.4871794871794872
median_col_min,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
median_col_std,0.16730809506965774,0.14077886270694207,0.1398878055780885,0.032210092928211274,0.06478731897615503,0.14179986127003918,0.08377754415057709,0.11082920104450478,0.06300803162051355,0.13997029632644986,0.04398390844961009,0.11137862178003571,0.08377754415057709,0.11082920104450478,0.032210092928211274
median_col_mean,0.04508066134016803,0.02375500235678893,0.0388480205173947,0.0027290933806514545,0.00664489395683135,0.023647619393607655,0.00977353161774576,0.012437810945273632,0.007319069874227217,0.023273105706459463,0.0038325642963848777,0.01647942075324017,0.00977353161774576,0.012437810945273632,0.0027290933806514545
