,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
num_row,4656,2722,1447,487,2985,1351,306,14,1758,964,740,387,306,14,487
num_col,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998
null_vals,74494,0,45220,29274,55454,10948,6188,1904,0,0,26180,10948,6188,1904,29274
null_vals_col_max,313,0,190,123,233,46,26,8,0,0,110,46,26,8,123
null_vals_col_min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
null_vals_col_std,133.38563815851373,0.0,80.96891773200514,52.41672042650858,99.29346227135366,19.60300113511703,11.07995716332702,3.409217588716005,0.0,0.0,46.87674184484508,19.60300113511703,11.07995716332702,3.409217588716005,52.41672042650858
null_vals_col_mean,74.6432865731463,0.0,45.31062124248497,29.33266533066132,55.565130260521045,10.969939879759519,6.200400801603206,1.907815631262525,0.0,0.0,26.23246492985972,10.969939879759519,6.200400801603206,1.907815631262525,29.33266533066132
null_vals_row_max,238,0,238,238,238,238,238,238,0,0,238,238,238,238,238
null_vals_row_min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
null_vals_row_std,59.59791533135178,0.0,80.38090013197404,103.40731064040675,63.84616219883595,43.16241933446078,66.36226802396034,117.77945491468365,0.0,0.0,84.66654827835102,77.02329569016736,66.36226802396034,117.77945491468365,103.40731064040675
null_vals_row_mean,15.999570446735396,0.0,31.25086385625432,60.110882956878854,18.57755443886097,8.103626943005182,20.22222222222222,136.0,0.0,0.0,35.37837837837838,28.289405684754524,20.22222222222222,136.0,60.110882956878854
num_col_with_nulls,760,998,760,760,760,760,760,760,998,998,760,760,760,760,760
num_row_with_nulls,4343,2722,1257,364,2752,1305,280,6,1758,964,630,341,280,6,364
zero_vals,4471052,2656431,1365916,448705,2852500,1313957,292747,11848,1709986,946445,693809,367512,292747,11848,448705
zero_vals_col_max,4656,2722,1447,487,2985,1351,306,14,1758,964,740,387,306,14,487
zero_vals_col_min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zero_vals_col_std,371.65053220989097,210.5898169349668,137.36895757447667,62.642868071034066,261.4101945796325,100.99382599716989,28.063446024733338,3.6240655165254396,150.79354529434121,73.45450029234655,78.23623928790997,34.7949961382094,28.063446024733338,3.6240655165254396,62.642868071034066
zero_vals_col_mean,4480.0120240480965,2661.754509018036,1368.6533066132265,449.60420841683367,2858.2164328657313,1316.5901803607214,293.3336673346693,11.871743486973948,1713.4128256513027,948.3416833667335,695.1993987975952,368.248496993988,293.3336673346693,11.871743486973948,449.60420841683367
zero_vals_row_max,995,995,991,991,991,995,988,983,991,995,991,991,988,983,991
zero_vals_row_min,749,869,749,749,749,749,749,749,869,922,749,749,749,749,749
zero_vals_row_std,57.66219370359063,14.513689886270924,75.89811547842497,99.11537819100572,61.08656902697633,42.93901890892707,63.11157011830093,112.45216670175088,15.540749374889856,10.042867252438025,78.89022732566133,73.8098470125407,63.11157011830093,112.45216670175088,99.11537819100572
zero_vals_row_mean,960.2774914089347,975.9114621601764,943.9640635798203,921.3655030800821,955.6113902847571,972.581051073279,956.6895424836601,846.2857142857143,972.6882821387941,981.7894190871369,937.5797297297297,949.6434108527131,956.6895424836601,846.2857142857143,921.3655030800821
num_col_with_zeros,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
num_row_with_zeros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kurtosis_max,4654.000214822774,2720.0003675119483,1445.000691562936,485.00205761317034,2983.0003351206515,1349.0007407407438,304.0032786885248,12.07692307692308,1756.000569151968,962.0010384216018,738.0013531799735,385.0025906735754,304.0032786885248,12.07692307692308,485.00205761317034
kurtosis_min,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kurtosis_std,1336.1398045332642,733.9606748875115,423.710905237431,151.49523089987872,799.6890938520725,392.1518153866363,73.06761480504095,2.150857049968845,478.58247720270475,248.94938292349187,193.3686090939871,106.57110597929126,73.06761480504095,2.150857049968845,151.49523089987872
kurtosis_mean,767.0791227594714,394.0280162946359,246.01711187122703,79.11285524727694,417.42589464129713,196.9811880643882,32.46657505989877,0.4753768404606425,247.1407777980999,120.06757374493662,102.26957955363041,53.29739389903292,32.46657505989877,0.4753768404606425,79.11285524727694
skewness_max,68.21290358008335,52.14403482195731,38.000009099513825,22.00004676388668,54.607694834351136,36.7151295890546,17.40698936314179,3.3282011773513753,41.89272692427853,31.000016748732527,27.147768843498724,19.595984044533274,17.40698936314179,3.3282011773513753,22.00004676388668
