name,machine_type,trace,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3
m280_gpu3,gpu,utilization,61.866666667,26.416666667,76.166666667,55.8,5.3,37.333333333,69.966666667,93.0,91.466666667,12.133333333,6.0666666667,80.5,79.4,35.0
m280_gpu4,gpu,utilization,83.133333333,95.166666667,94.166666667,96.7,9.7,31.733333333,57.2,68.083333333,67.233333333,8.9333333333,85.8,79.4,40.6,73.6
m280_gpu5,gpu,utilization,41.566666667,88.833333333,96.666666667,75.4,7.3,89.6,76.666666667,11.833333333,43.983333333,6.5333333333,84.066666667,35.75,73.2,55.6
m280_gpu6,gpu,utilization,65.733333333,19.416666667,70.0,23.7,1.8,49.466666667,70.4,61.833333333,78.666666667,10.8,49.4,64.35,42.0,45.6
m278_gpu1,gpu,utilization,58.966666667,29.833333333,68.25,7.2,0.0,31.733333333,61.066666667,71.166666667,69.35,9.2,66.733333333,75.366666667,87.8,41.4
m278_gpu2,gpu,utilization,54.133333333,35.833333333,80.75,13.0,0.5,57.866666667,71.666666667,55.5,73.433333333,10.133333333,83.2,76.4,52.8,26.4
m278_gpu6,gpu,utilization,91.833333333,92.25,41.583333333,81.1,8.6,56.933333333,95.8,58.5,61.183333333,8.2666666667,28.6,38.716666667,36.8,65.6
m278_gpu7,gpu,utilization,51.233333333,72.25,88.666666667,37.8,3.2,91.466666667,40.0,40.75,79.866666667,11.333333333,67.6,44.516666667,64.2,74.2
m143_gpu1,gpu,utilization,30.633333333,38.25,57.333333333,62.6,6.3,83.066666667,80.3,38.75,40.3,5.4666666667,62.4,80.983333333,65.4,81.8
m143_gpu2,gpu,utilization,27.266666667,75.416666667,74.5,83.9,8.5,70.933333333,89.533333333,58.833333333,34.8,4.2666666667,59.8,67.366666667,89.4,45.4
m143_gpu3,gpu,utilization,69.6,59.166666667,65.333333333,55.2,5.4,86.8,36.933333333,17.583333333,78.716666667,11.6,12.133333333,58.1,80.0,56.6
m143_gpu4,gpu,utilization,25.133333333,24.166666667,79.916666667,26.5,2.0,76.533333333,41.4,87.666666667,52.25,6.2666666667,37.266666667,86.283333333,66.4,87.0
m322_gpu0,gpu,utilization,85.266666667,97.0,60.416666667,83.1,8.6,30.8,45.566666667,43.25,37.7,4.9333333333,80.6,79.116666667,83.2,29.0
m322_gpu3,gpu,utilization,82.1,89.416666667,60.666666667,67.0,6.8,33.6,61.133333333,93.166666667,65.966666667,8.2666666667,80.6,64.416666667,80.4,85.2
m322_gpu5,gpu,utilization,69.833333333,67.25,78.0,34.0,2.9,45.733333333,93.466666667,51.916666667,55.95,7.6,63.266666667,79.533333333,52.2,57.8
m322_gpu6,gpu,utilization,73.466666667,73.0,54.666666667,89.0,9.3,44.8,91.5,67.333333333,79.133333333,10.8,26.866666667,51.416666667,77.6,63.8
