name,machine_type,trace,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3
m407_gpu0,gpu,utilization,92.15,1.6,91.866666667,91.866666667,97.783333333,95.066666667,97.0,96.983333333,96.033333333,97.0,96.95,96.1,97.491666667,97.491666667
m407_gpu1,gpu,utilization,95.1,96.95,95.033333333,95.033333333,94.933333333,90.2,89.6,1.5833333333,95.0,94.966666667,93.85,91.15,90.95,90.95
m407_gpu2,gpu,utilization,90.2,19.3,97.033333333,97.033333333,97.0,96.0,96.066666667,96.983333333,95.966666667,95.066666667,96.75,92.25,97.508333333,97.508333333
m407_gpu3,gpu,utilization,93.5,28.15,97.033333333,97.033333333,96.95,93.033333333,94.2,96.983333333,96.033333333,97.0,96.95,96.05,97.508333333,97.508333333
m407_gpu4,gpu,utilization,94.1,95.95,94.033333333,94.033333333,94.9,89.2,88.666666667,1.5666666667,94.033333333,95.0,95.0,94.95,88.408333333,88.408333333
m407_gpu5,gpu,utilization,4.75,94.966666667,94.55,94.55,95.9,90.2,89.6,1.55,89.9,3.1333333333,93.75,89.25,94.508333333,94.508333333
m407_gpu6,gpu,utilization,0.7,13.766666667,50.633333333,50.633333333,96.983333333,94.966666667,94.2,97.0,93.766666667,3.1666666667,94.0,76.1,49.725,49.725
m407_gpu7,gpu,utilization,4.8,94.4,47.016666667,47.016666667,91.533333333,66.0,88.666666667,1.5833333333,91.833333333,3.0666666667,92.15,94.95,91.458333333,91.458333333
m58_gpu0,gpu,utilization,75.0,56.15,31.416666667,31.416666667,66.383333333,39.833333333,64.266666667,67.95,65.3,73.066666667,47.05,66.15,64.233333333,64.233333333
m58_gpu1,gpu,utilization,68.9,48.3,31.9,31.9,66.533333333,48.6,66.0,65.983333333,65.366666667,75.0,47.3,71.7,66.0,66.0
m58_gpu2,gpu,utilization,68.65,43.433333333,33.35,33.35,75.066666667,38.866666667,64.8,76.016666667,76.666666667,66.6,55.6,66.25,60.133333333,60.133333333
m58_gpu3,gpu,utilization,76.2,42.466666667,33.833333333,33.833333333,67.383333333,41.8,65.333333333,69.933333333,66.066666667,66.133333333,14.75,67.1,70.016666667,70.016666667
m58_gpu4,gpu,utilization,31.15,53.233333333,61.316666667,61.316666667,2.2166666667,76.933333333,74.533333333,68.066666667,71.4,54.733333333,72.2,3.05,67.608333333,67.608333333
m58_gpu5,gpu,utilization,44.15,47.483333333,62.566666667,62.566666667,31.9,66.033333333,67.666666667,76.883333333,69.6,58.3,63.65,3.45,69.508333333,69.508333333
m58_gpu6,gpu,utilization,49.85,47.3,61.383333333,61.383333333,22.55,76.933333333,74.8,71.933333333,67.733333333,60.566666667,73.15,3.85,75.983333333,75.983333333
m58_gpu7,gpu,utilization,30.75,45.533333333,64.6,64.6,2.1666666667,76.833333333,71.6,66.15,74.366666667,56.566666667,69.35,3.6,74.541666667,74.541666667
