name,machine_type,trace,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3
m418_gpu0,gpu,utilization,78.833333333,0.0,0.0,0.0,79.65,88.0,84.0,87.8,87.066666667,86.116666667,86.9,11.6,77.4,84.266666667
m418_gpu1,gpu,utilization,78.833333333,0.0,0.0,0.0,85.55,85.0,83.0,86.8,87.933333333,86.233333333,85.1,11.333333333,79.2,80.2
m418_gpu2,gpu,utilization,78.833333333,0.0,0.0,0.0,84.566666667,86.0,83.0,84.9,86.866666667,86.116666667,85.1,11.333333333,77.4,83.4
m418_gpu3,gpu,utilization,78.833333333,0.0,0.0,0.0,86.533333333,87.0,84.0,84.95,85.0,86.766666667,85.2,11.333333333,76.5,84.133333333
m418_gpu4,gpu,utilization,79.75,0.0,0.0,0.0,86.533333333,87.0,84.0,86.85,86.066666667,87.766666667,86.2,11.466666667,77.4,85.133333333
m418_gpu5,gpu,utilization,77.916666667,0.0,0.0,0.0,74.733333333,86.0,84.0,84.95,85.933333333,85.116666667,85.0,11.333333333,77.4,85.133333333
m418_gpu6,gpu,utilization,49.5,0.0,0.0,0.0,89.483333333,90.0,86.0,88.85,89.0,90.766666667,88.3,11.733333333,81.0,61.4
m418_gpu7,gpu,utilization,61.416666667,0.0,0.0,0.0,40.316666667,89.0,86.0,88.85,89.933333333,89.116666667,87.2,11.6,81.9,86.666666667
m193_gpu0,gpu,utilization,80.666666667,0.0,0.0,0.0,84.566666667,84.0,84.0,84.95,87.8,87.116666667,86.1,11.466666667,77.4,83.4
m193_gpu1,gpu,utilization,78.833333333,0.0,0.0,0.0,85.55,85.0,83.0,85.85,85.066666667,85.0,84.1,11.2,77.4,86.866666667
m193_gpu2,gpu,utilization,80.666666667,0.0,0.0,0.0,84.566666667,83.0,84.0,84.95,86.866666667,87.0,84.3,11.2,77.4,86.866666667
m193_gpu3,gpu,utilization,78.833333333,0.0,0.0,0.0,84.566666667,85.0,84.0,85.9,84.133333333,84.883333333,85.0,11.333333333,77.4,86.0
m193_gpu4,gpu,utilization,78.833333333,0.0,0.0,0.0,84.566666667,85.0,83.0,84.9,85.0,84.116666667,84.9,11.333333333,77.4,86.0
m193_gpu5,gpu,utilization,78.833333333,0.0,0.0,0.0,84.566666667,84.0,84.0,86.85,86.066666667,86.0,84.2,11.2,79.2,87.133333333
m193_gpu6,gpu,utilization,80.666666667,0.0,0.0,0.0,87.516666667,87.0,86.0,88.85,89.0,88.116666667,85.3,11.333333333,80.1,89.0
m193_gpu7,gpu,utilization,82.5,0.0,0.0,0.0,87.516666667,87.0,86.0,88.85,89.0,87.233333333,85.2,11.333333333,80.1,89.0
