,IncidentId,EntityType,Tier,NtpError_mv,NetscanPktLoss_pers_1h,FIBErrors_mv,CpuSyslogErrors_pers_1h,defaultMTUSize_pers_1h,ServerTorPktDiscards_pers_1h,PingmeshPktLoss_pers_1h,DuplicateSerialNumber_pers_1h,InterfaceDownDuration_mv,NGSDuplicateStaticIP_pers_1h,NetscanPayloadAlertPodSetPaths_pers_1h,Hw3Drop_pers_1h,NoSysLog_pers_1h,TooManyT2sDown_pers_1h,DupManagementIP_pers_1h,MemErrors_mv,NetscanPayloadAlertPaths_mv,DupDeviceName_mv,ServerTorInterfaceErrorsCountThreshold_mv,SONiCErrors_pers_1h,SONiCSNMPHighCPU_mv,SNMPHighMemory_pers_1h,TCAMAboveThr_mv,NoGoldConfig_mv,ServerPingmeshPktLoss_pers_1h,HSRPStateChange_mv,PhynetInterfaceErrorsCountThreshold_pers_1h,DupDeviceName_pers_1h,GraphMissingSerialConsole_pers_1h,HighInterfaceLinkUtilization_pers_1h,MultipleReboot_pers_1h,NetscanPayloadPathsMultiple_mv,BadOSVersion_pers_1h,PowerSupplyRedundancy_mv,DeviceDataPlaneDownBGP_pers_1h,NetscanPayloadPaths_mv,BGPDown_pers_1h,NetscanPayloadPodSetPaths_pers_1h,SnmpVoltage_mv,Hw3Drop_mv,VoltageError_mv,IBCongestedBandwidth_pers_1h,SystemUsageHigh_mv,FIBErrors_pers_1h,PowerSupplyDown_mv,PfcPauseFrames_mv,SnmpCpu_mv,FanFailure_pers_1h,ServerTorPktDiscards_mv,SnmpReachability_mv,JuniperSSGStateChange_pers_1h,ProcessShutdown_mv,DupStaticIP_mv,BgpDelay_mv,FabricDegraded_pers_1h,PhynetFCSErrors_pers_1h,NGSvsLLDPt1t0_pers_1h,LPMUtilization_mv,MaxprefixThr_pers_1h,GraphMissingMgmt_mv,TempSNMP_mv,TacacsUnreachable_pers_1h,HighInterfaceUtilT3WAN_mv,TORReboot_mv,NGSvsLLDPt1t0_mv,NGSvsLLDPt1t2_pers_1h,CPVPolicyFailure_mv,IfOperStatus_pers_1h,QCHardwareDrops_mv,DuplicateSerialNumber_mv,MemErrors_pers_1h,ServerTorInterfaceFlaps_pers_1h,NGSvsLLDPWAN_pers_1h,LineCardDown_pers_1h,HardwareErrorsSev2_mv,IBLinkDown_pers_1h,MaxprefixExceeded_pers_1h,ExceessiveSyslogs_mv,VRRPStateChange_mv,NGSvsMSAssetName_mv,DeviceReload_mv,ISISDown_mv,InterfaceDownDuration_pers_1h,SyslogOutliers_mv,NetscanPktLoss_mv,BGPFlap_mv,IBUFMTimeDifference_pers_1h,MaxprefixThr_mv,TemperatureErrors_mv,HAIneligible_mv,NetscanLinksMultiple_mv,NetscanPayloadPaths_pers_1h,DeviceDataPlaneDownBGP_mv,SSHReachability_pers_1h,SONiCErrors_mv,IBBandwidthSpeedMode_mv,IBUFMTimeDifference_mv,DiskFailures_pers_1h,ExEraseExecutions_mv,NGSvsLLDPWAN_mv,NtpError_pers_1h,PhynetPktDiscards_pers_1h,Tier1TrafficOutlier_mv,DeviceDown_mv,IBBandwidthSpeedMode_pers_1h,IBLinkDown_mv,ServerTorFCSErrors_mv,BGPHoldTimer_mv,defaultMTUSize_mv,BGPHoldTimer_pers_1h,TeamdExpired_pers_1h,BGPFlap_pers_1h,PhynetPktDiscards_mv,PingmeshPktLoss_mv,CpvBackup_mv,HighInterfaceUtilT0T2_pers_1h,PhynetInterfaceErrorsPercentageThreshold_pers_1h,LinkStatus_pers_1h,SnmpVoltage_pers_1h,PowerSupplyRedundancy_pers_1h,IBCongestedBandwidth_mv,NonProdWithProdTraffic_mv,TacacsUnreachable_mv,TeamdExpired_mv,ServerTorInterfaceFlaps_mv,IBLinkErrorRecovery_mv,MgmtInterfaceFlaps_mv,DefaultRouteMismatch_mv,HighInterfaceUtilT0T2_mv,HSRPStateChange_pers_1h,JuniperSSGStateChange_mv,SnmpLoopbackReachability_mv,TempSNMP_pers_1h,DeviceDown_pers_1h,IfOperStatus_mv,ServerPingmeshPktLoss_mv,SoftwareErrors_mv,HardwareErrorsSev2_pers_1h,SnmpReachability_pers_1h,NGSvsMSAssetSN_pers_1h,GraphMissingUplink_pers_1h,OSPFDown_pers_1h,HAIneligible_pers_1h,HighInterfaceUtilT3WAN_pers_1h,LPMUtilization_pers_1h,SoftwareErrorsSev2_mv,BgpDelay_pers_1h,LinkStatus_mv,DeviceDownFlood_pers_1h,TooManyT2sDown_mv,NGSvsMSAssetSN_mv,ExEraseExecutions_pers_1h,SnmpLoopbackReachability_pers_1h,NGSvsLLDPt1t2_mv,CPVPolicyFailure_pers_1h,OSPFDown_mv,PortExhaustion_pers_1h,NoSysLog_mv,ServerTorInterfaceErrorsCountThreshold_pers_1h,ServerTorInterfaceErrorsPercentageThreshold_pers_1h,PhynetFCSErrors_mv,LineCardDown_mv,FanFailure_mv,NetscanLinksMultiple_pers_1h,NetscanBadDevice_mv,SoftwareErrorsSev2_pers_1h,TCAMAboveThr_pers_1h,BGPDown_mv,NonProdWithProdTraffic_pers_1h,PortExhaustion_mv,ISISDown_pers_1h,HighInterfaceLinkUtilization_mv,BGPGlobalShutDown_pers_1h,HAFailover_pers_1h,MaxprefixExceeded_mv,Tier1TrafficOutlier_pers_1h,SpanTreeErrors_pers_1h,VoltageError_pers_1h,SystemUsageHigh_pers_1h,PfcPauseFrames_pers_1h,PhynetInterfaceFlaps_pers_1h,MultipleReboot_mv,BadOSVersion_mv,IBLinkErrorRecovery_pers_1h,PhynetInterfaceErrorsPercentageThreshold_mv,DefaultRouteMismatch_pers_1h,PhynetInterfaceFlaps_mv,DuplicateIP_pers_1h,LdpDown_mv,BGPGlobalShutDown_mv,GraphMissingMgmt_pers_1h,HardwareErrors_mv
0,223,switch,t0,0.8418606359518581,0.1396037880180082,0.2148412425401284,0.4662575110971161,0.0049115412776897,0.9153367693340608,0.9020866325517316,0.7670224702007519,0.4237573616687147,0.368018546132228,0.4708340424216748,0.8837849894932504,0.1839515150711927,0.8007571055887047,0.5156019255655641,0.7712819053347226,0.6513100079984556,0.5692400758788918,0.6550511159951219,0.9934078026337482,0.3515431956167092,0.6647129062546898,0.7490473573055013,0.2465873317137749,0.2472822259603718,0.6662831266286805,0.097328475066358,0.870220870717506,0.3678841394306777,0.2445464721277823,0.413346985861279,0.6301373666555293,0.9332232160811956,0.6191071732085749,0.2450762577636447,0.5152896053228666,0.1050177809551031,0.6824292721727868,0.898784970208554,0.7188614550901695,0.799479386577309,0.9147706464650268,0.6188611180923909,0.7754164294254942,0.8440393404121677,0.8452635262480166,0.3421187657926319,0.5628129203839807,0.8425498001723615,0.0559503713221485,0.438488519772422,0.4839506872701302,0.162390433760583,0.8021373181031276,0.3163486270479534,0.5234425524460742,0.6974547623979362,0.2791164247165111,0.9729934614355654,0.4691979638101651,0.8376791955709434,0.8569077256633756,0.3730537221644713,0.4229126949294621,0.2823842285212441,0.628065830543674,0.3050127492112172,0.0772844151600293,0.4486881420736123,0.2459748032277369,0.5288909463308514,0.6728355535018203,0.6798881999195544,0.2729510181254342,0.8204743635935321,0.6079917441177899,0.5172679472931829,0.1529662713039131,0.4957140948020051,0.930471102101158,0.1254161703843364,0.8825619671429483,0.8743852201655979,0.691774074351756,0.6378628528444693,0.6654676941262212,0.8933397550353346,0.2124444920458886,0.0452940266306901,0.7243015164222852,0.8534970489708282,0.6374124945638299,0.653219359731117,0.5581360804053277,0.2766531420651242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,223,tor_switch,t0,0.4057378381547926,0.8756365688066702,0.6480330735638455,0.3854230947667187,0.7238921286882685,0.7815770127855737,0.9120619187889848,0.7576900640428262,0.5035191926829256,0.6563598478863897,0.93684287450328,0.9099470425589512,0.7200885553588726,0.756020941114079,0.9606671663489844,0.6136771686005056,0.6505086177343323,0.9879710096287488,0.7952362448918809,0.0317419690923209,0.6257833335360814,0.4789903432648146,0.8578387680181969,0.168863350454219,0.7145651716080623,0.2040472273809213,0.4923207806177937,0.5289665180833679,0.9654627220369048,0.9867119216579804,0.6619799136133449,0.3511577208152996,0.5141409077490484,0.5061060221357199,0.3153356969729954,0.5185005914631649,0.5418593272323816,0.622578692827461,0.9096246220345552,0.6791476101108471,0.0722755712842115,0.2522735898143883,0.3149915737418466,0.6178350628334313,0.2632662597755838,0.1136176469568973,0.3714159531376163,0.2892301103683715,0.8876155944785518,0.675996932320511,0.7703931018149941,0.5900724349403271,0.482851571883144,0.4107602265144056,0.6218046909147349,0.4920145545100559,0.5559283049898431,0.6056179549190038,0.99569218680433,0.5851082578672091,0.4271832513314137,0.9999325074973732,0.8010472668167606,0.4178944714440348,0.3404236260093657,0.4782516950866852,0.5086005054592353,0.3260822269397022,0.8717533844397389,0.6092563388588828,0.7583121046928034,0.7547362311979448,0.1227125324093002,0.5450173583993535,0.177064576029108,0.0962024424350116,0.3706955144489492,0.8987031811090015,0.6734315245230732,0.7991148888423776,0.5883248101459152,0.905354576888,0.6738108537461918,0.7398330953977835,0.6648707473777886,0.7063224554557931,0.1104417029589699,0.0881794691591077,0.7624646408949514,0.5208531308890494,0.4908491413455357,0.0401557342666714,0.994707565150928,0.8459578569785431,0.748543918979553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,223,cluster_switch,t0,0.7428196581293685,0.3562162477485823,0.9616956627373796,0.9181599273258934,0.9839310096144056,0.0447285260637665,0.2528010120430148,0.4572194921811784,0.9594520742693642,0.5341190715124904,0.2717476831963055,0.8946847615282669,0.0177397981772418,0.1190120371213945,0.6926923757583403,0.6259635858863041,0.117478932119879,0.901343179743028,0.0253063432083192,0.5421279687066906,0.4749480415663485,0.1194810799606586,0.2579459329066182,0.2465083502641522,0.1360945009431347,0.880068246326809,0.9159037982630184,0.6832862036711934,0.8705054277901875,0.4457283958874203,0.2291899788399058,0.1485271150692432,0.4994044259423592,0.1742722421448073,0.982867652979752,0.1747381452813965,0.3075645697029986,0.9395195487987044,0.2090748806940174,0.9710752699150678,0.0478699979743114,0.861392213484114,0.1769665206008028,0.2003005322560855,0.6567667721795662,0.1235958863404215,0.7993502614236397,0.7140562809477895,0.7647743956686612,0.3661404168348547,0.1688177257374457,0.0949428331510379,0.7545919364294558,0.90813084549659,0.8302924639381517,0.8449220942203824,0.6764973293622236,0.8976360018361539,0.5038265242455411,0.3434559853808692,0.5752203242945578,0.1407124056491367,0.3723410083183137,0.791196379526616,0.7642654760251624,0.3549912442425392,0.4687105472061824,0.3224372036090527,0.8373423431774157,0.0253770348522054,0.6038646772425946,0.074330502108202,0.3864081179478201,0.9690033060757908,0.446311090352222,0.8831803635351785,0.3117820540520015,0.2365883763315005,0.3025425182127683,0.9333677072982454,0.4322869219633508,0.3415650759971376,0.4850493597770294,0.4534916477679551,0.4749616225222349,0.6778079372816601,0.9753291883586592,0.8810476607974121,0.3440658372855859,0.5964684339765581,0.6506120841826689,0.1304224867680645,0.7189995583050128,0.7855194523982704,0.7274225544970913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,223,tor_switch,t0,0.2436823618410828,0.983572722871416,0.8869744458524118,0.8241591120266826,0.033741160942787,0.7926290131142709,0.9876761403549564,0.2741817505282573,0.0496331112776174,0.7766606546165961,0.398601222850137,0.4699301197256031,0.951546225806812,0.7363336286632072,0.4673346204066154,0.7942802524565248,0.5839132594705487,0.5541133816543662,0.9088072910220876,0.8284320998556793,0.1729790915060801,0.957413974162856,0.955387573927044,0.1516633964573656,0.6824368934480852,0.6983961614085722,0.7019050445040175,0.1359614790521137,0.4286396747773777,0.7234630665509124,0.9270058262571932,0.5974041001662103,0.7715657624316381,0.8261157244861644,0.5724092755445009,0.42127536572147,0.9034654453512582,0.5575697219979399,0.6151126891669438,0.9342145346357636,0.0450518262390814,0.4603121999621391,0.2837556367551831,0.9226509415675794,0.6597383012897409,0.1420658105111217,0.519075605120922,0.6143963776200875,0.6704682136034485,0.7929917326650965,0.4317672347052813,0.0577034770623208,0.4446576577779396,0.7148591490024649,0.9181827927847496,0.2616615105297529,0.0175822501890091,0.0680706892744715,0.1008779509682564,0.7413455655990204,0.6522190735335686,0.033581309701149,0.0104642778344804,0.7218017143851287,0.7708031097127954,0.7421692762473471,0.2342174039383149,0.2935335718899177,0.597732658620534,0.1548668797677918,0.3493085623581038,0.4810834037046477,0.0718991914357525,0.7563617450633728,0.4210463903267475,0.5784364446234075,0.5267753742287703,0.8642297482566041,0.2391638920118974,0.7569441784819716,0.8464231618300082,0.380744686472748,0.3519379806529742,0.7276554880060436,0.3331036854580355,0.7263533587933112,0.315130788161142,0.5055275454215569,0.9772533352344492,0.7070652904800647,0.067179420065354,0.7963422437824824,0.7165290713301299,0.5211769417963401,0.907573660109709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,223,tor_switch,t0,0.9293010905190404,0.164457063266488,0.3772379015445506,0.4330078309442745,0.8847907267409761,0.1834897968266069,0.3454013894573258,0.4912472115570493,0.7266871392615308,0.8218501958123496,0.976155979563241,0.0802833490219823,0.9056433201190528,0.8895347126492283,0.109896591277305,0.1858722107839662,0.7424774628228525,0.1861349060367583,0.2938112746311579,0.5547770255460569,0.2710345284856732,0.642380587380031,0.1738194365990325,0.9144937812416748,0.6713211480064534,0.2526757891370855,0.9083471199029624,0.6407630897560205,0.4990425654519137,0.8988211561132892,0.0679100904147238,0.8468651706466889,0.0608530056118353,0.8351523451640509,0.1522965745389101,0.6991604176909468,0.8189918532990994,0.2862775037071966,0.3442603601610231,0.2118525417405657,0.579496593341577,0.6953083105510866,0.2110220371685769,0.5586931803212881,0.5853270661605254,0.7663496494915684,0.6491197577073297,0.5661041399493569,0.6926671518964079,0.1932899408341417,0.5908392535693443,0.2438280459800462,0.699417866032428,0.4359567856471121,0.361563457519246,0.6073211318940703,0.4323128213755458,0.7816657130735379,0.1361065471850756,0.7021024568994508,0.9320418854386422,0.665265117638665,0.0871879537491282,0.5128586699855981,0.615257509150474,0.0281844824815663,0.6453540293412428,0.6792161105687188,0.9587086131474094,0.6884351112772567,0.5294054672050907,0.0602336123967675,0.4641951053062809,0.2627659172559533,0.1598461870187584,0.1905092424334682,0.0911591781281473,0.9242076393065104,0.8287396294460672,0.5188393936217304,0.9094153245804614,0.7636070042406369,0.7648748033782615,0.4436197491040659,0.7380562420862202,0.0273105723972401,0.4053071249228435,0.5672026210516629,0.2827564217466962,0.4001508817406101,0.8602188832293989,0.1345572836026756,0.0881373471682459,0.0497406451935359,0.8645110253580682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,237,cluster_switch,t0,0.8392564937739094,0.2172198575669054,0.4373418548317721,0.8552821414182267,0.4658035864717095,0.5579158002612662,0.901397870602788,0.6119935030402971,0.798453079359957,0.5294875150677087,0.7597104340561639,0.0394947224672505,0.4901902960188036,0.7959462313642176,0.8439303045654433,0.9932901744923224,0.4911791150303339,0.7018612756884501,0.8078211175621035,0.133639517681919,0.8452798821833877,0.6203672026715448,0.3896373246912578,0.3731108643367563,0.5101535630482379,0.6821578916016702,0.3763413358676457,0.9215650630532572,0.077042866266717,0.9340838424828194,0.3914782896574764,0.534077030560061,0.7829075576947633,0.5098912594786266,0.461385715537671,0.9190985730096168,0.4827427700510277,0.2920524012610818,0.5340981967472248,0.1665739316137123,0.5288093597780499,0.7950038004797357,0.2084163703598053,0.7590131307974604,0.1978008104748093,0.337917378261426,0.480359661596187,0.0384772809545427,0.8230050735689887,0.2679473396520717,0.8294973763946545,0.5886926700417402,0.9669655027107537,0.5756996070447484,0.7520363736354966,0.4015753588122756,0.2761551761126802,0.6977722158218667,0.5692956084950974,0.7965436466537488,0.9932438412469934,0.117366527934367,0.9100889290021312,0.6902648748548504,0.3593348749049501,0.6444133169393694,0.6612221314256086,0.6234334665732669,0.887908205420073,0.3263390328781393,0.0873921263890527,0.7845217809233664,0.9889526440085292,0.8322959932012927,0.2344093585202652,0.5321123839660742,0.4099752233484515,0.2093005856035782,0.1702307791096525,0.8361208014305851,0.506242584169204,0.1406489422949289,0.239263469434645,0.3409530428691124,0.8433094883511068,0.3368021560567503,0.745902493639989,0.2955799093529214,0.5655790419650012,0.0872041980794935,0.5698229243156182,0.5617281489369627,0.4164095521265851,0.0941104190320167,0.4745319269225773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,237,switch,t0,0.9384843481016832,0.4482815427588902,0.9238469386353652,0.9723581870741528,0.3891333005181846,0.8540846356349816,0.9173874853726206,0.7384158675366833,0.4239174803616802,0.6283969886954991,0.9534177840142284,0.1794809885522046,0.4634113653975696,0.8163433638875636,0.3656174409170603,0.2392440425405951,0.5505279022113073,0.3049880496240339,0.2441464912928949,0.0533993780668722,0.5766023920806611,0.8930801881417857,0.0589323694578105,0.9202991241089556,0.9507953803677124,0.8999275776678587,0.1461503391894725,0.4461825105149257,0.6829548490759154,0.830774073770786,0.6114280862481242,0.2284658120667435,0.3796795381979031,0.6341471293505899,0.9464666572354036,0.9706936532610216,0.481391313988031,0.9765058836783558,0.4429971739843832,0.333383285491616,0.5196475280846171,0.3967968312548119,0.8442408554735542,0.0517550124804754,0.7587771852994631,0.973363462629796,0.977722450932812,0.6547524816153993,0.3997674634292032,0.8512630718959633,0.6572553495156296,0.3652212537134118,0.3462542309177575,0.8377039563734953,0.9628098307507528,0.5489004969335922,0.9179429397442436,0.3871411738408661,0.3695702414176581,0.1869832325655804,0.0822165145531733,0.7037180072744962,0.4481739291176262,0.0176524439090949,0.2982743018223843,0.8249062727496365,0.4457854238705722,0.7245429583513172,0.704400482668009,0.9750760714409212,0.1132392112605793,0.6395438703961156,0.6659482683712588,0.8086422404833615,0.980249758367632,0.7831841966952453,0.0894920528791892,0.6407214584334078,0.6194600637394883,0.3481264134792654,0.6840529068779678,0.966717902088056,0.2451622483261931,0.7206083572177456,0.7103541600311833,0.4786419923202086,0.251181791684399,0.6055843989909118,0.0835696076750586,0.3638102752150882,0.7908147836753893,0.1525112271044078,0.7274462904936622,0.064636850293592,0.3257255877629965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,237,switch,t0,0.6124425570693598,0.8083401766000244,0.3878503062712507,0.2251340474331301,0.9360325201303192,0.9890934898775716,0.5789119521124374,0.97960611664452,0.4470502627646948,0.2481579201605758,0.9215878951977876,0.7349499519954517,0.9038535534406203,0.7520294679127913,0.6108710341296232,0.1618409669525699,0.9107810167484276,0.8549710838325276,0.941935485480078,0.3839596144260959,0.8434381484342385,0.6912825417953509,0.4568419324583075,0.7242208096894752,0.0498383106963256,0.5479968479925489,0.8645236599541841,0.3603902813980182,0.2125904409458426,0.0225403236940835,0.7162322081796737,0.2669292291313,0.7872086904802774,0.6689435550871426,0.2461072757574067,0.1213171274716081,0.877915187488766,0.6124624452867724,0.8032990387790762,0.1814804042017932,0.758652845761999,0.0132723948513872,0.9491392991468588,0.1033263792103298,0.7996151628176104,0.9498379109670836,0.0791051791512146,0.7267826456679379,0.1870935090357992,0.3552882278343829,0.2962587386486949,0.2985330142686576,0.9417866529488984,0.1591138662503053,0.599672047845516,0.9040540101936616,0.8994757608281181,0.3578778120092442,0.77434103493677,0.94076190281301,0.7189844484507492,0.4276923551672835,0.7145879071514679,0.8067018455869871,0.2928004902027818,0.575827623300392,0.6294677566040555,0.9105644330117926,0.0072148335757213,0.8378680042062525,0.7532752035185314,0.1736558418317972,0.0697251481330104,0.8610535207602007,0.3060667970716501,0.9393970775714324,0.2898145812159477,0.8899422248874608,0.3205884645864162,0.8505958260987347,0.2288301698184823,0.5613216111154228,0.6674667338552029,0.9803199885021768,0.44673861546956,0.2944730223665293,0.5645115553237353,0.9293083650729932,0.754564050396994,0.0940891454456127,0.2716110845140239,0.5424316700147459,0.4132993927602093,0.1572241605434999,0.9094114315690828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,237,tor_switch,t0,0.4476165001581235,0.5043844495337245,0.7626585308855849,0.8804055582901877,0.1755257620225598,0.9726334637448149,0.045055068417052,0.7265812082438955,0.9306214709294868,0.7947143330912055,0.563812445684625,0.6681633353783953,0.8357429852828624,0.3939557760494936,0.7910557565272978,0.239702313983753,0.991095264111607,0.9312229463772131,0.5866462743081992,0.0769015368495322,0.9554053161533256,0.5173320881018247,0.4092429249203911,0.8627047188303334,0.4056882312367537,0.7941308739191147,0.949882673800554,0.2598345037170396,0.9720486992114968,0.0134924755299876,0.8753584870795551,0.145739569945653,0.8818192141013099,0.4316087892618329,0.8919635607324737,0.4596372475497637,0.7003488548374716,0.0709288455958868,0.7623650193147408,0.7577091691400036,0.4204008336697443,0.9764820274449798,0.7617349230331965,0.1999167350972228,0.5536288981738263,0.540190241062673,0.7521684206760632,0.5961863773198404,0.7679865483912732,0.6913262650392225,0.1774699550241434,0.6604196407236217,0.4595008962680779,0.3966190426377795,0.4814619182153888,0.8775857545078993,0.3251019891340659,0.0780867060165679,0.888118630508467,0.0338845434277375,0.648037157510967,0.7046306246133885,0.7146959395814585,0.1067892945249935,0.4090114897615111,0.5131192160333341,0.6463745922181908,0.333377655347245,0.6684279013991895,0.5017229724384308,0.6009675015954241,0.9547812981302846,0.5442016478619605,0.7125955776291215,0.9396554676440616,0.9396951080262376,0.3533803131534005,0.3818133841021839,0.556910890722048,0.125851217361094,0.8725845464561792,0.2773148595241445,0.4490829331505087,0.7983441101492255,0.5560685669814012,0.4733090423418277,0.6248102766386434,0.0523767185093672,0.9274760017184698,0.2223333210034157,0.3584366585613694,0.4654555350726053,0.5577837871876873,0.4721970534483078,0.8542811095425569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,237,cluster_switch,t0,0.8364313434448788,0.2230551115598488,0.82251452654867,0.8533454137071534,0.666029156691927,0.6551473610525257,0.9101042980281756,0.1558051019116062,0.9150780569172232,0.3855761560688203,0.9753126074757732,0.9512674827041716,0.1362328891179138,0.2976675322422789,0.7328555600329142,0.9510518492522771,0.3798932545604722,0.4049575165758778,0.6134426618690726,0.4964804851050021,0.708718415324572,0.3885034166521869,0.5488611640707102,0.4378709713333691,0.9371466157707308,0.6070531536911348,0.9603326967912592,0.3571135749804024,0.3636436819084836,0.7956835296465771,0.0476217022744414,0.9891409376829736,0.5111714300758674,0.2167846472861779,0.6649251779843857,0.5144955279281112,0.2722372141224961,0.3691274188762724,0.5883235106742344,0.9115809950473686,0.8996306142186823,0.284931892229961,0.7108367705940322,0.6020679400342832,0.2154805278742857,0.1379294747686309,0.9000496901710794,0.6244801297616336,0.7852827152053217,0.9360858903053434,0.9308770002804168,0.7964234576261462,0.5166575160593957,0.6865952990008274,0.3767304242117427,0.0179812243342208,0.9240743065861492,0.6422437322169653,0.7409869379650841,0.7411254833342256,0.1328157002454337,0.307327676431134,0.8027095949859748,0.636459975290476,0.9005203004696402,0.2051940849863122,0.80119564040796,0.1809597290019196,0.0518656407548,0.9300172905713392,0.643452440248402,0.1959175849113671,0.9143086745613956,0.2139644050787614,0.3559023762670164,0.3144247655263481,0.9965588682090778,0.6195107007345113,0.8246540817229605,0.754107747161568,0.3321008006569043,0.9272609221310728,0.3453057210093238,0.8026532975215057,0.3861763030700479,0.6896426911288333,0.3665651955385856,0.3118226563887478,0.9070262702134012,0.118673960204332,0.282197248426992,0.4546978147190464,0.637143332149449,0.9994798004993865,0.4734108280574143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
